,date,tweet,hashtags
22,2021-04-23,@Revokkke É nesses casos que eu recomendo a pessoa a ligar no 188 - Centro de Valorização da Vida. Tenho ctz que vai ter gente com capacidade para conseguir te ajudar lá @ddqzinho,
23,2021-04-23,Lembrando de todas as vezes que entrei em contato com o centro de valorização da vida,
24,2021-04-23,@Tamiisa_25 centro de valorização da vida coisa contra o suicidio,
26,2021-04-22,"@abolseiro na verdade eu nunca procurei muito outras coisas eu tive uma certa dificuu para conseguir me abrir com a rita (psi), então tenho um pouco de recio/medo mas depois vou procurar, é CVV(centro de valorização da vida) eu conversei com  ela sobre os pensamentos de inutilidade+",
27,2021-04-21,Números de Emergência; | Brasil |  • Direitos Humanos: 100 • Central de Atendimento à Mulher: 180 • Disque Denúncia: 181 • Centro de Valorização da Vida (CVV): 188 • Polícia Militar: 190 • SAMU: 192 • Corpo de Bombeiros: 193 • Polícia Federal: 194 • Polícia Civil: 197,
28,2021-04-21,"@_adharafds_ CVV Centro de Valorização da Vida  Normalmente é pra ligar quando você quer se matar, aí eles te acolhem, te ouvem e tals",
29,2021-04-21,nunca ligou pro centro de valorização da vida ficou na fila de espera 2 horas pq tinham 12 pessoas na sua frente e vc cansou tanto de ficar na fila q desistiu de se matar e foi pro quarto chorar: não viveu,
30,2021-04-21,"boy hj mcm escutou a seguinte sequencia Perfume Genius, Roberto Carlos e Lorde, é de ligar pro centro de valorização da vida imediatamente",
31,2021-04-21,"@galadsyreni uma vez eu quase fiz isso de vdd, entendo como é a sensação, mas eu lembrei da minha família, amigos, animais de estimação e objetivo /metas q eu ainda tenho. Qualquer coisa pode vir conversar, ou se quiser tb existe o centro de valorização a vida, numero 188.",
33,2021-04-20,sao 9h da manhã e já fiz uns 5 tweets depressivos kk ligando no centro de valorização da vida urgente,
34,2021-04-20,"O CVV (centro de Valorização da Vida) realiza apoio emocional e prevenção do suicídio, atendendo voluntária e gratuitamente todas as pessoas que querem e precisam conversar, sob total sigilo por telefone, email e chat 24 horas todos os dias. Ligue 188   Vai ficar tudo bem ❤️",
35,2021-04-19,"Se tu está depressivo, pensando em suícidio... converse com algum amigo, pode me chamar na dm para conversar, ou ligue no 188 (centro de valorização da vida)  Depressão não é brincadeira, depressão é muito séria",
36,2021-04-19,"O centro de valorização da vida deveria ser mais divulgado, passar em todos jornais e tals Divulgue o cvv se precisar ligue 188",
37,2021-04-19,"@revoltclique_ Ligue já pro 188, que é o número do Centro de Valorização da Vida.",
38,2021-04-18,"- Caso esteja passando por uma situação difícil e precise conversar, ligue para o Centro de Valorização da Vida (CVV). Eles atendem voluntariamente a todos que querem conversar. O número a ser discado é o 188.",
39,2021-04-18,@lmjtcoven centro de valorização da vida ai tem chat pra vc desabafar lá,
40,2021-04-18,@AyaHikani Não pense nisso NUNCA!!! Procure ajuda pois você jamais está sozinha!!! Já tentou o telefone do CVV (Centro de Valorização da Vida)??? Minha mãe ligou pros caras e isso a ajudou um monte...,
42,2021-04-18,"3° Em 2020 a ColdHabbo abriu espaço para um discurso importante dentro da comunidade, com a STAFF Morgana ao vivo fizemos uma palestra em conjunto com o grupo CVV (Centro de Valorização da Vida) o que na qual foi feita uma palestra em conjunto para todo hotel.",
43,2021-04-18,"Obrigado por existir centro de valorização da vida, só eu sei o quão vcs me ajudaram hj. @CVVoficial obrigado ❤️",
44,2021-04-17,@waterskata centro de valorização da vida,
46,2021-04-16,@rosedewtt emanu esse é o segundo icon q vc colocou c arma na cabeça ent aqui   prevenção ao suicídio:  188 0800 273 8255 0800 290 0024  centro de valorização da vida. o cvv realiza apoio emocional e prevenção ao suicídio.  voce não está sozinhe!🎗💛,
47,2021-04-16,"@amerdinhaa Se você estiver passando por uma crise suicida ou um sofrimento emocional, use os dados de contato abaixo para receber ajuda. Centro de Valorização da Vida tel 188",
48,2021-04-16,"Centro de valorização da vida? Acho q o nome devia ser Centro "" meu punho na sua cara "" !! Fvck this punk ass program",
49,2021-04-16,"@formalidaderay Houve outro erro da sua parte , se você não é capaz de escrever certo, use o corretor. E não use a frase do Ray estou ciente que que você esta carente não se preocupe e obrigado espero seu entendimento! Ligue para 188 centro de valorização de vida. Espero ter lhe ajudado.",
50,2021-04-16,"eu pesquiso ""como  se matar"" e aparece ""encontre ajuda 188"" ""centro de valorizaçao da vida"" e se voce ir mais pra baixo aparece como se matar",
51,2021-04-15,ligue 188 - Centro de Valorização da Vida. La eles te darão suporte necessário 💛 vidas importam. se cuidem,
52,2021-04-15,"@AnnaBea11004804 Encontre ajuda  Fale com um profissional hoje  Centro de Valorização da Vida  Disponível 24 horas por telefone e no seguinte horário por chat: Dom - 17h à 01h, Seg a Qui - 09h à 01h, Sex - 15h às 23h, Sáb - 16h à 01h.   Saiba mais  188",
53,2021-04-15,"@muffin__moon_ Centro de Valorização da Vida Disponível 24 horas por telefone e no seguinte horário por chat: Dom - 17h à 01h, Seg a Qui - 09h à 01h, Sex - 15h às 23h, Sáb - 16h à 01h.                  188",
54,2021-04-14,@fuibabs kkkkkkkkkkk ela ia ligar pro centro de valorização da vida,
55,2021-04-14,"@tecasoueu @Jotapecondensad Olá, o CVV (centro de valorização da vida) presta atendimentos Online e via telefone (188) gratuitamente p/ pessoas com risco de suicídio. Vale a pena passar esse contato para a pessoa  Tbm tem vários grupos online que psicólogos estão fazendo gratuitamente ou com baixo custo",
56,2021-04-14,"CVV= Centro de Valorização da Vida ligue 188 caso precise de ajuda, eles vão te ajudar e caso precise também,minha dm está aberta",
57,2021-04-14,"O CVV – Centro de Valorização da Vida realiza apoio emocional e prevenção do suicídio, atendendo voluntária e gratuitamente todas as pessoas que querem e precisam conversar, sob total sigilo por telefone 188, e-mail e chat 24 horas todos os dias.",
58,2021-04-14,"@dimeadarrell38 Se ele não quiser desabafar com alguém conhecido, passe o número do CVV - Centro de Valorização da Vida e Prevenção ao Suicídio, número:  188. A conversa é sigilosa.",
59,2021-04-14,@Isa_Sem_Z Isa se tá bem? qualquer coisa Disca 188 O CVV – Centro de Valorização da Vida.,
60,2021-04-14,188 centro de valorização da vida.  Vamos divulgar este número de apoio. Se estiver pra baixo é só ligar que terá uma bom suporte emocional.,
61,2021-04-14,prevenção ao suicídio:  188 0800 273 8255 0800 290 0024  centro de valorização da vida. o cvv realiza apoio emocional e prevenção ao suicídio.   💛,
62,2021-04-13,"@povbeauchamp Gente, lembrem-se tem o CVV O Centro de valorização da vida o número é 188, é gratuito. Vocês vão poder conversar com a pessoa da outra linha. :)  Espero que vocês fiquem bem ❤",
63,2021-04-13,prevenção ao suicídio:  188 0800 273 8255 0800 290 0024  centro de valorização da vida. o cvv realiza apoio emocional e prevenção ao suicídio.,
65,2021-04-13,prevenção ao suicídi0:  188 0800 273 8255 0800 290 0024  centro de valorização da vida. o cvv realiza apoio emocional e prevenção ao suicídio.,
66,2021-04-13,"prevenção ao suicídio:  188 0800 273 8255 0800 290 0024  centro de valorização da vida, o cvv realiza apoio emocional e prevenção ao suicídio.",
70,2021-04-13,@AntonioneiBn Número do centro de valorização da vida! Ajuda psicológica amg,
71,2021-04-13,"De qualquer modo, se precisarem, contem com o 188 (Centro de Valorização da Vida). A ligação é gratuita. E procurem ajuda especializada.",
72,2021-04-13,Tudo que eu pesquiso no pinterest ele manda o numero do centro de valorização da vida talvez seja um aviso,
73,2021-04-13,prevenção ao suicídio:  188 0800 273 8255 0800 290 0024  centro de valorização da vida. o cvv realiza apoio emocional e prevenção ao suicídio.  voce não está sozinhe!🎗💛,
75,2021-04-13,@oocbrazil cvv não é o centro de valorização da vida?,
76,2021-04-12,"cheguei no nível de ter que ligar pro Centro de Valorização a Vida, pra conversar com alguém numa crise de ansiedade. Vocês tem noção da gravidade q é passar por isso sozinho???",
77,2021-04-12,!!!!!!!!!!!!!!!! prevenção ao suicídio:  188 0800 273 8255 0800 290 0024  centro de valorização da vida. o cvv realiza apoio emocional e prevenção ao suicídio.  você não está sozinhe me chamem na dm quem quiser conversar 🥰,
78,2021-04-12,prevenção ao suicídio:  188 0800 273 8255 0800 290 0024  centro de valorização da vida. o cvv realiza apoio emocional e prevenção ao suicídio.  voce não está sozinhe 💛💛,
82,2021-04-12,"+ a conta marcada no post que dei quote. E caso você precise de ajuda, busque ajuda de um especialista, ou ligue para o seguinte número (também se aceitam mensagens):  188 (Centro de Valorização da Vida)",
84,2021-04-11,"quem estiver passando por isso, pode entrar em contato com o Centro de Valorização da Vida. A partir do telefone 188, pode entrar em contato a qualquer hora, em qualquer local do país, com pessoas capacitadas para ouvi-lo. ⚠️RT para salvar uma vida!⚠️",
85,2021-04-11,do que adianta ligar para o Centro de Valorização da Vida pelo 188 e ficar 15 minutos na linha,
86,2021-04-11,"VTMNC CENTRO DE VALORIZAÇÃO DA VIDA, eu te odeio",
87,2021-04-11,"💛 um bom lugar pra você desabafar com alguém quando estiver sozinhe, caso você precise de apoio emocional ou tenha pensado em su1c1di0 ,LIGUE PRA 188 💛  Este número é do CVV (Centro de valorização da vida ) ,lá as pessoas dedicam o tempo delas só PRA TE ESCUTAR 💛✨",
89,2021-04-10,"Não, Google, eu não quero falar com o centro de valorização da vida",
90,2021-04-10,[COMO AJUDAR QUEM ESTÁ COM DEPRESSÃO] Pede pra essa pessoa ligar para o Centro de Valorização da Vida (CVV) O numero brasileiro é: 188.,
91,2021-04-10,"O Centro de Valorização da Vida realiza apoio emocional e prevenção do suicídio, atendendo voluntária e gratuitamente todas as pessoas que querem e precisam conversar, sob total sigilo por telefone, email e chat 24 horas todos os dias. Ligue 188   você não está sozinho 💕",
93,2021-04-09,@culturrm centro de valorização da vida? conheço,
94,2021-04-09,Centro de valorização da vida. Vou deixar o telefone aqui 188. É gratuito pra todo o Brasil! Se você está precisando desabafar ou conhece alguém que precisa compartilha esse número 💛 sua vida é importante! E se quiser me chama pra conversar!,
97,2021-04-08,"@ItamaraBraz @whindersson Procura ajuda profissional com um psicólogo/psiquiatra, isso é muito importante, e sempre que pensar em tirar sua vida, ligue pro 188, número do CVV, Centro de Valorização da Vida, eles estarão sempre a disposição para tentar te ajudar.",
98,2021-04-08,"Se você estiver passando por momentos difíceis, procurem ajuda. O CVV – Centro de Valorização da Vida realiza apoio emocional e prevenção do suicídio, 24h disque 188 e peça ajuda.   #Salvador #todospelavida #CVV","#Salvador, #todospelavida, #CVV"
99,2021-04-08,"Primeiramente vou tentar explicar do que se trata nosso tema. Bem, meu curso é de Design e acabou que eu e meu grupo resolvemos como tema do nosso TCC, fazer uma proposta não oficial de um redesign do site do CVV (Centro de Valorização da Vida).",
100,2021-04-08,e se essa mensagem chegar em alguém que está pensando em tirar a própria vida ligue pro 188 (Centro de valorização da vida) e converse com um profissional hoje mesmo.,
101,2021-04-08,"fui procurar um edit do dazai e apareceu um aviso do centro de valorizaçao da vida, devo me preocupar ou nao?",
104,2021-04-06,"O CVV – Centro de Valorização da Vida realiza apoio emocional e prevenção do suicídio, atendendo voluntária e gratuitamente todas as pessoas que querem e precisam conversar, sob total sigilo por telefone, email e chat 24 horas todos os dias.  📞 LIGUE: 188",
105,2021-04-06,Retificando : Centro de Valorização da Vida: ligue 188 !,
106,2021-04-06,"Se para você está difícil, procure suporte. Se conhece alguém que não está bem, acompanhe na busca do suporte possível.  Existem várias psicólogas/os atendendo on-line. Procure por indicações de confiança. Tem o Centro de Valorização da Vida, 24 horas por dia: ligue 188.",
109,2021-04-06,"@RuipalanqueI ALÔ Rui, ligue para o Centro de Valorização da Vida, número 188. Procure ajuda, vc a receberá.",
110,2021-04-05,Centro de valorização da vida 188 é de graça e te ajuda,
111,2021-04-05,"@puzzlemoonie centro de valorização da vida, eles atendem deficientes tbm ai deve ser por isso que vi algm falando q era sobre isso",
112,2021-04-05,@mxngekyos ligue 188 - CVV  (centro de valorização da vida),
113,2021-04-05,"@dougfrc @DaniloGentili Douglas,  peça ajuda. muitas pessoas já passaram por isso que está passando e foram ajudadas. quando estiver com esses pensamentos ligue no centro de valorização da vida CVV   no tel  188 lá funciona 24 horas . por favor  não desista !!!",
114,2021-04-05,e agr q eu to recebendo recado do centro de valorização da vida dps desse trabalho de socio,
116,2021-04-04,"@ar1_real Vida segue, tente pensar mais nos outros e não saia defendendo o indefensável. Vá ao psicólogo e psiquiatra para tratar a depressão, se precisar de algo entre em contato com o Centro de Valorização da Vida pelo site ou número 188. Gaste menos tempo defendendo babacas na internet.",
117,2021-04-04,"Caso você, algum familiar ou amigo sofra de depressão ou possui algum entrave ligado à saúde mental, procure ajuda no CVV - Centro de Valorização da Vida.   Através do 188, o CVV funciona sob total sigilo por telefone, e-mail, por Skype e chat 24 horas todos os dias.",
118,2021-04-04,Números que podem te ajudar em algum momento:  ⚠️190 polícia ⚠️192 ambulância ⚠️193 corpo dos bombeiros ⚠️188 centro de valorização da vida ⚠️181 delegacia da mulher,
119,2021-04-04,"O comprometimento do CVV reflete num dos trabalhos mais lindos quando se fala em apoio emocional no Brasil.  188... Centro de Valorização da Vida. Exercícios de Vida plena. Faça-te valer do CVV, ou indique a quem por ventura, souberes que precisa. #CVV188",#CVV188
121,2021-04-03,"@kalipacks Fica assim não moça, se tiver precisa desabafar e quiser ajuda de um profissional liga pro 188 o centro de valorização da vida, funcionam 24h",
123,2021-04-02,@luvskaspbrak yas porfabor liga pro centro de valorização da vida fala com seus pais mas não faça isso porfabor,
124,2021-04-02,"Depois do clipe da demi, acabei fazendo uma sequência de storys pra galera que me segue se sentir confortável pra me mandar mensagem no direct se estiverem com problemas, e no final eu deixei o número do ""centro de valorização a vida""",
125,2021-04-01,"@su1c1d4lboy quando vc achar q não vai conseguir passar por isso, pense ao contrário todos nós conseguimos ter forças e eu tenho certeza q vc vai ter  ligue 188 é o centro de valorização da vida caso vc esteja passando por problemas",
126,2021-04-01,alo é do centro de valorização da vida? n tem nenhuma mulher me dando a buceta vou me matar💔,
127,2021-04-01,"Seguinte galera um serviço que todos deveria conhecer é da CVV - Centro de valorização a Vida, caso conheça alguém que precise de ajuda indica uma ligação para o tel. 188 totalmente gratuito.",
128,2021-04-01,acabei de mandar mensagem pra minha coordenadora avisar meus professores que hoje eu não vou ligar a câmera pq passei a noite toda chorando. a vampira estava acordada e me mandou o número do centro de valorização da vida.,
129,2021-04-01,"Esses chats de “centro de valorização a vida” ficam a maior parte do tempo abertos das 9h da manhã às 1h da manhã, mas todo mundo sabe que a crise existencial começa a bater das 2h da manhã pra frente; ou seja, ineficaz",
130,2021-03-31,"já ouvi o álbum da ângela ro ro duas vezes hoje, na terceira o spotify me manda o número do centro de valorização a vida",
131,2021-03-31,"O CVV – Centro de Valorização da Vida realiza apoio emocional e prevenção do suicídio, atendendo voluntária e gratuitamente todas as pessoas que querem e precisam conversar, sob total sigilo por telefone (188), email e chat 24 horas todos os dias.",
132,2021-03-31,"@gicsssss fala para ela falar pra ele entrar em contato com o CVV, Centro de Valorização da Vida 188. Eles funcionam 24h, eles podem auxiliar de verdade, ela não tem responsabilidade nenhuma sobre isso, se é chantagem ela já tira o dela e ainda vai dar uma assistência de verdade á ele",
133,2021-03-31,"Conhece alguém que pensa em suicídio? Não fique calado! Suicídio não é uma opção, tudo irá melhorar. Procure ajuda! Disque 188 e ligue para o Centro de valorização da Vida (CVV) Você não está sozinho, pessoas se importam com você. Não desista.",
134,2021-03-30,"Aproveitando desse vt, se você está precisando conversar com alguém, procure um psicólogo, ou se está pensando algo mais pesado ligue 188 centro de valorização a vida, eles vão te ajudar da melhor maneira!   #BBB21",#BBB21
135,2021-03-30,lembrando do 188 Centro de Valorização da Vida,
136,2021-03-30,Disponível por chat (basta pesquisar CVV no google e você verá os horários) e por teefone (24/7) Centro de Valorização da Vida: 188,
137,2021-03-30,Pq ta aparecendo coisa do centro de valorização da vida pra mim?,
138,2021-03-30,E o agradecimento do dia vai para @giseledute e @isidoroka por me apresentarem o Centro de Valorização da Vida. Só assim eu consegui criar minha proposta de intervenção. O 960 veioooooo,
139,2021-03-29,@favslangdon vou ligar pro centro de valorização da vida não aguento mais,
140,2021-03-29,CVV - Centro de valorização da vida. 188,
141,2021-03-28,"Eu posso estar totalmente errado, se quiserem dar outra visão fiquem a vontade, mas é isso que eu acredito e é o que eu penso.  Sempre ressaltando o CVV - Centro de Valorização da Vida, sempre que precisarem liguem 188",
143,2021-03-28,"@vandervirus9 @Pedrinhu_Bebado LIGUE 188 O CVV – Centro de Valorização da Vida realiza apoio emocional e prevenção do suicídio,",
144,2021-03-27,@mileydrewcc E aí eu ganhei ajuda de muita gente e aí eu escrevi a minha história pelo email da CVV centro de valorização a vida. E aí deu certo e estou melhor.,
145,2021-03-27,"Se você estiver se sentindo sozinho, precisando de ajuda, de alguém para conversar ou apenas de uma pessoa que te escute, pode me mandar uma mensagem ou se preferir falar com pessoas especializadas entre em contato com o CVV (Centro de Valorização da Vida) Ligue para 188 ou +",
146,2021-03-27,"@damnitalyeska O CVV – Centro de Valorização da Vida realiza apoio emocional e prevenção do suicídio, atendendo voluntária e gratuitamente todas as pessoas que querem e precisam conversar, sob total sigilo por telefone, email e chat 24 horas todos os dias.  Número 188.  #DefendaoSUS",#DefendaoSUS
149,2021-03-25,"@vivianlana_ @Gaules Ligue-188 é o centro de valorização a vida! E procure um profissional da área um psicólogo, psiquiatra, não deixe chegar em ponto sem volta, e assista o primeiro flow do gau que vai dar uma boa motivada para sair da bed.",
151,2021-03-24,"pra quem não sabe a CVV é o Centro de Valorização da Vida, que conta com vários voluntários prontos pra te ouvir e te dar o conforto que vc precisa e merece em momentos de fragilidade.",
152,2021-03-24,@imiozz0 amigo.. se estiver passando por algo dificil algum momento mais complicado etc... vc pode conversar comigo ou se quiser um atendimento mais profissional ligue 188 ok numero do cvv centro de valorizacao da vida,
153,2021-03-24,"Se você tiver pensamentos suicídas ligue pro Centro de Valorização da Vida (188), não pedir conselho pra amigos ou jogadores aleatórios de rp, a gente não é profissional (além dos que são), procure ajuda profissional. E se alguém chamar vocês (jogadores do rp) pra desabafar+",
154,2021-03-24,"@mariantunesr Centro de Valorização da Vida  Disponível 24 horas por telefone e no seguinte horário por chat: Dom - 17h à 01h, Seg a Qui - 09h à 01h, Sex - 15h às 23h, Sáb - 16h à 01h.   Saiba mais, Ligue :  188",
155,2021-03-24,sei nem oque falar pra pessoa do centro de valorização da vida,
156,2021-03-23,CVV (Centro de Valorização da Vida) Disponível 24h por dia. Contato: 188.   💭🤍,
157,2021-03-23,"Fim da therad  Lembrem-se que a minha dm é aberta, sintam se a vontade de conversar comigo, você não está sozinho, sempre tem outro jeito, por favor não desista!  Número do Centro de Valorização da Vida: 188",
158,2021-03-23,@axel_naxos Um abraço e muita força.  Segue o número do CVV = 188 Centro de Valorização da Vida,
160,2021-03-22,"@_b3rRyy centro de valorização da vida, eles falam pra quem estiver com pensamento suicida ligar mas deixam as pessoas na espera eternamente ent meio q n adianta nada",
161,2021-03-22,"Não que você seja feio, mas...  O centro de valorização da vida colocou a sua foto numa campanha anti-suicidio e a midari parou de querer se matar",
163,2021-03-22,"Gente, prevenção em termos de suicídio não pode ser só em setembro não, isso tem que ser debatido a todo instante.  Tem muita gente que aparenta estar bem, e de repente parte.  Número do CVV = 188 Centro de Valorização da Vida",
164,2021-03-22,to doida p fazer 18 logo e poder me inscrever como voluntaria p centro de valorizaçao da vida,
165,2021-03-22,@rkparadoxz vc manda aqu3lq do cachorro eu tenho q ligar no centro de valorização da vida toda vez,
167,2021-03-22,Acabei de me inscrever para ser voluntário no CVV – Centro de Valorização da Vida!   Temos que ajudar a quem precisa e assim acabar nos ajudando.,
168,2021-03-22,acho que faltou ele falar mais da família dele tbm enfim estes foram os meus comentarios. eu esperava mais dela mas chorei de qualquer forma e tem umas cenas bem tristes.  importante: o Centro de Valorização da Vida (CVV) ta disponível 24h e o número é 188. você é importante! ❤,
169,2021-03-22,"Se você estiver passando por algum momento difícil, e tem vontade de conversar com alguém, saiba que você não está sozinhe! Ligue 188 (Centro de Valorização da Vida)  Sua vida importa e muito, você nunca está sozinhe, pode contar com a gente 💖",
170,2021-03-21,"Quem não se sentir confortável em conversar com alguém aqui do tt, existe a opção de ligar no 188 (CVV- centro de valorização da Vida) eles funcionam 24 horas todos os dias. E também tem o site deles com a opção de Chat para quem preferir. Tudo no sigilo!!!",
171,2021-03-21,"ngm aqui eh feminista e voluntário do centro de valorização da vida não viu  pelo contrário, aqui só tem misoginia e gente mandando o outro se m",
172,2021-03-20,alo eh do centro de valorização da vida? nenhuma mulher quer me dar a buceta vou mim matar💔,
173,2021-03-20,"Não sou o centro de valorização da vida, pra te ajudar a achar teu amor próprio ✨ fica c deus",
174,2021-03-20,"No Instagram tem perfis de psicólogos que em função da pandemia estão fazendo grupo de acolhimento com a terapia comunitária pelo zoom gratuitamente, se vcs precisarem conversar podem ligar pro CVV (centro de valorização da vida)+",
176,2021-03-19,"@breathinnflwr Não faz isso. O Centro de Valorização da Vida realiza apoio emocional e prevenção do suicídio, atendendo voluntária e gratuitamente todas as pessoas que querem e precisam conversar, sob total sigilo por telefone, email e chat 24 horas todos os dias. Ligue 188",
177,2021-03-19,"@mahoumeko E se a coisa apertar, liga no CEntro de Valorização da Vida (188). Fé que tudo vai melhorar 🙏",
178,2021-03-19,gente o 188 funciona mesmo?? ( Centro de Valorização da Vida),
179,2021-03-19,"@EsquerdaEv MISERICÓRDIA! O CVV – Centro de Valorização da Vida realiza apoio emocional e prevenção do suicídio, atendendo voluntária e gratuitamente todas as pessoas que querem e precisam conversar, sob total sigilo por telefone, email e chat 24 horas todos os dias. Ligue 188",
180,2021-03-19,"@EsquerdaEv Há muitos caminhos.  Falar é um deles, talvez,  o principal.   Um deles que pode contribuir, somar , ajudar,  é o trabalho oferecido pelo CVV -Centro de Valorização da Vida - @CVVoficial .  Tel 188 ( sigiloso, gratuito, não religioso, não governamental)  Informe-se !",
181,2021-03-19,@ashmmai_ ligue 188  centro de valorização da vida,
182,2021-03-19,já coloquei o link do BLM brasil/mundo e agora vi a necessidade de colocar o do cvv (centro de valorização da vida),
183,2021-03-18,"@MileyIsVegan vai sim! amiga, liga no 188, cvv (centro de valorização da vida), por favor. por mim. converse com eles. eles vão te ajudar. por favor ♥️",
184,2021-03-18,"Por aqui, o site @SnyderCutBR também fez uma campanha para arrecadar fundos para a CVV (Centro de Valorização da Vida)...  (imagino que vocês já devem saber que Zack Snyder precisou sair do projeto na época após sua filha cometer suicidio)",
185,2021-03-18,"@crvgsalles Centro de Valorização da Vida Disponível 24 horas por telefone e no seguinte horário por chat: Dom - 17h à 01h, Seg a Qui - 09h à 01h, Sex - 15h às 23h, Sáb - 16h à 01h. Saiba mais  Telefone: 188",
186,2021-03-18,"@abtgrass @jairbolsonaro Centro de Valorização da Vida. Se tiver algo errado, disque 188.",
187,2021-03-17,"@DPrysme Se você pesquisar centro de valorização da vida e ver o site, tem chats com psicólogos",
188,2021-03-16,188 (CVV - Centro de Valorização da Vida)  esse número deveria ser divulgado nos 365 dias do ano e não apenas em setembro,
190,2021-03-16,@glralmighty @CertamenteNJhon Ligue 188 CVV Centro de Valorização da Vida,
191,2021-03-15,@jasoctodd centro de valorização da vida,
192,2021-03-15,@liv_mirandiss Centro de valorização da vida,
193,2021-03-15,@eiraszu @gcesar777 @radiojbfm 188: Centro de Valorização da Vida,
196,2021-03-14,🗒️THREAD INFORMATIVA - RECOMENDAÇÕES: * O Episódio possui menções a depressão em fortes estágios. * ☎️- Busquem ajuda: Centro de Valorização da Vida Disponível 24 horas por telefone LIGUEM 188. 📖Segue a leitura do Fio.,
197,2021-03-14,"@kiIIugonbot Centro de valorização da vida amg, eles atendem 24 horas todos os dias 7 dias por semana para &gt;&gt;todo&lt;&lt; o Brasil.  Você pode escolher se a consulta é em anonimato e pode escolher entre mensagem de texto e ligação.",
198,2021-03-13,"@soobpeace é o centro de valorização da vida amor, vc liga pra la quanro ra muito mal e eles te atendem e tentam te ajudar, so tem q aguardar numa filinha",
199,2021-03-13,@caraiovante Centro de valorização da vida,
