,date,tweet,hashtags
12,2020-01-30,"Bom dia a todos! Que o caminho que deve seguir se ilumine, trazendo boas novas para cada um de vocês! . . #boatarde #procureajuda #ajudarpessoas #ajudaroproximo #projetoajudaoproximo #ajudarfazbem #peçaajuda #projetoajudarpessoas #vamosajudar #ajudandooproximo","#boatarde, #procureajuda, #ajudarpessoas, #ajudaroproximo, #projetoajudaoproximo, #ajudarfazbem, #peçaajuda, #projetoajudarpessoas, #vamosajudar, #ajudandooproximo"
19,2020-01-23,"Fé não cura depressão, ela pode até mascarar ou exercer um efeito placebo. Mas o que cura mesmo, é terapia e medicação (quando requer). Acompanhamento profissional, não charlatanismo! #JaneiroBranco #SaúdeMentalImporta #PeçaAjuda","#JaneiroBranco, #SaúdeMentalImporta, #PeçaAjuda"
20,2019-09-17,Linha de prevenção ao suicídio:  0800-273-8255 Ou 188 #SetembroAmarelo ✨ #Digasimavida #Diganaoadepressao #peçaajuda 🖐️❤💛  Ajudem a divulgar!,"#SetembroAmarelo, #Digasimavida, #Diganaoadepressao, #peçaajuda"
21,2019-09-14,O número correto é 188... podem ligar 24h...  #Depressão_não #Peçaajuda,"#Depressão_não, #Peçaajuda"
22,2019-09-10,É a luta pela transformação de uma cultura que deve ser travada diariamente e não vamos descansar enquanto ao nosso redor não houver  uma sociedade mais justa para as mulheres. Denuncie! #Ligue180 Vá até o #Ceam102sul #peçaAjuda #metaAcolher 🥄 #secretariadamulher #smulherDF,"#Ligue180, #Ceam102sul, #peçaAjuda, #metaAcolher, #secretariadamulher, #smulherDF"
23,2019-09-01,- Setembro Amarelo 💛 🌻  #SetembroAmarelo #vocêémaiorquetudoisso #Todospelavida #vocêconsegue #Vamosvencer💪 #vocêémuitoprecioso #secuide #seamemais ❤ #Peçaajuda,"#SetembroAmarelo, #vocêémaiorquetudoisso, #Todospelavida, #vocêconsegue, #Vamosvencer, #vocêémuitoprecioso, #secuide, #seamemais, #Peçaajuda"
24,2019-06-08,"@pblnns @guilmour @carlathaiskruge Se a média é de 8/100 mil habitantes, aqui, em fevereiro já deve ter alcançado este numero.  #PeçaAjuda #converse #disque188 #cvv #Depressão tem cura e precisa ser entendida como doença grave.","#PeçaAjuda, #converse, #disque188, #cvv, #Depressão"
25,2019-03-26,"Deus sabe de todo o seu sofrimento, mas Ele precisa da sua autorização para poder agir na sua vida. Fale com Deus, Ele vai te ajudar! #peçaajuda #VemPraFJU #FJUCampinas","#peçaajuda, #VemPraFJU, #FJUCampinas"
26,2019-03-22,"Facilite sua jornada...  ""Siga pessoas que já chegaram aonde você deseja ir, pois elas não apenas conhecem o caminho, como também a melhor forma de chegar lá."" #SejaHumilde #PeçaAjuda #AprendaSempre","#SejaHumilde, #PeçaAjuda, #AprendaSempre"
27,2019-03-01,".. aí vem mais uma notícia sobre suicídio.  O coração aperta, dá vontade de chorar. Perguntas e respostas são detalhes. Quanto mais longe de DEUS  e da sua essência, o ser humano adoece. ""Deus.. nos livre de nós mesmos"".. #PeçaAjuda",#PeçaAjuda
28,2019-02-07,"Não julgue o sofrimento do outro, mas estenda a mão e tente ajudá-lo a encontrar forças.  #setembroamarelo #setembroamarelo💛 #peçaajuda #façaterapia #suicidio #suicídionão #ajude #depressão #ansiedade #psicologia #psicologiaonline","#setembroamarelo, #setembroamarelo, #peçaajuda, #façaterapia, #suicidio, #suicídionão, #ajude, #depressão, #ansiedade, #psicologia, #psicologiaonline"
29,2019-01-24,"Preciso falar: meninas quando vocês passarem pela situação de ser abusada por alguém, por favor peça ajuda, não guarde para si. Você irá sofrer em dobro! #Denuncia #Peçaajuda","#Denuncia, #Peçaajuda"
30,2019-01-21,"Se você já pensou em tirar sua própria vida, conversa comigo quero te ajudar. Suicídio é algo sério,  pode parecer a solução agora mas cara não é.  Quero te ajudar.  Fala comigo, estou aqui por você!   #suicidio #peçaajuda #queroteajudar #help #jesusquertesalvar","#suicidio, #peçaajuda, #queroteajudar, #help, #jesusquertesalvar"
31,2018-10-23,E hoje a palestra de prevenção ao Suicídio foi no colégio Colonia. #VivaAvida #PeçaAjuda #CuidaDeMim #EsquadrãoDaVida ✌️😍🙌😎,"#VivaAvida, #PeçaAjuda, #CuidaDeMim, #EsquadrãoDaVida"
33,2018-09-11,Precisamos falar sobre suicídio. Precisamos falar sobre depressão. Precisamos falar sobre sentimentos.  Precisamos aprender a falar. Precisamos aprender a escutar. Precisamos aprender a respeitar.  #SetembroAmarelo #Ajude  #PrevencaoAoSuicidio #PeçaAjuda #DepressaoTemTratamento,"#SetembroAmarelo, #Ajude, #PrevencaoAoSuicidio, #PeçaAjuda, #DepressaoTemTratamento"
34,2018-08-22,14 vítimas de feminicidio este ano no Sul de Minas. #peçaajuda #denuncie,"#peçaajuda, #denuncie"
35,2018-08-10,o negócio é não deixar nada te abalar. Está magoado? FALE Está feliz? LIBERA ESSA ENERGIA Está triste? ISSO UMA HORA PASSA #PeçaAJUDA,#PeçaAJUDA
36,2018-07-27,Não se mate! Espere o dia seguinte pra ver oque vai acontecer que é melhor.  Ou ligue: 188  #naoaosuicidio #sucidio #peçaajuda,"#naoaosuicidio, #sucidio, #peçaajuda"
37,2018-06-25,Movimento de AJUDA! Peça ajuda e dê ajuda!  Vamos contagiar TODO MUNDO para essa ÚLTIMA SEMANA de junho! (Pensar em parar não é uma opção legal para este momento do ano!)   #guiadoestudoperfeito  #comoaprendermelhor #acredite #hardwork #workflow #intensidade #peçaajuda #deajuda,"#guiadoestudoperfeito, #comoaprendermelhor, #acredite, #hardwork, #workflow, #intensidade, #peçaajuda, #deajuda"
38,2018-06-08,"Robin Williams, Avicii, Kate Spade, Anthony Bourdain... PRECISAMOS FALAR SOBRE DEPRESSÃO ! #PEÇAAJUDA! Centro de Valorização da Vida realiza apoio emocional de forma voluntária e gratuita. #LIGUE141","#PEÇAAJUDA, #LIGUE141"
39,2018-03-23,"Facilite sua jornada...  ""Siga pessoas que já chegaram aonde você deseja ir, pois elas não apenas conhecem o caminho, como também a melhor forma de chegar lá."" @AlanBasilio_ #SejaHumilde #PeçaAjuda #AprendaSempre","#SejaHumilde, #PeçaAjuda, #AprendaSempre"
40,2018-02-28,Existe uma saida!!!!! #pecaajuda #DepressaoTemSaida,"#pecaajuda, #DepressaoTemSaida"
44,2016-10-18,"E às vezes, tem lutas que não podemos vencer sozinhos. #fjublocooeste #iurd #peçaajuda #CentroDeAjuda","#fjublocooeste, #iurd, #peçaajuda, #CentroDeAjuda"
45,2016-07-23,"Se eu tenho nojo de certas coisas que eu vejo aqui, imagina Deus?  #Pecaajuda #Deustemuda #BomDia","#Pecaajuda, #Deustemuda, #BomDia"
46,2014-08-08,1ano sem auto mutilação.  Se eu consegui vc também consegue #peçaajuda,#peçaajuda
