,date,tweet,hashtags
80,2021-01-27,Tenho horário disponível na agenda para atendimento on-line. Entre em contato: 22 998340034 #Psicóloga #PsicoterapiaOnline #TerapiaOnline #ProcureUmaPsicologa #Sentimentos #Emoções #Sentimentos  #BusqueAjuda  #TerapiaCognitivoComportamental #Ansiedade #Depressão #Transtornos,"#Psicóloga, #PsicoterapiaOnline, #TerapiaOnline, #ProcureUmaPsicologa, #Sentimentos, #Emoções, #Sentimentos, #BusqueAjuda, #TerapiaCognitivoComportamental, #Ansiedade, #Depressão, #Transtornos"
81,2021-01-27,"Como fica forte uma pessoa quando está segura de ser amada!  Sigmund Freud Carta de Sigmund Freud a Martha Bernays, 27 de junho de 1882 in Cartas de Sigmund Freud 1873-1939, pp.10-12.  #terapia #terapiaonline #Psicologia #psicologa #psicanalise #psicanalista #amor #força","#terapia, #terapiaonline, #Psicologia, #psicologa, #psicanalise, #psicanalista, #amor, #força"
109,2021-01-13,Você consegue identificar qual órgão do seu corpo é o que mais manifesta uma desordem emocional?  Vânia Elme  #psicoterapia #terapiaonline #lifecoaching #autoconhecimento #saudemental #janeirobranco2021 #vaniaelme,"#psicoterapia, #terapiaonline, #lifecoaching, #autoconhecimento, #saudemental, #janeirobranco2021, #vaniaelme"
112,2021-01-13,Seja sua melhor versão!  -&gt; Nos próximos posts explicarei os diversos transtornos de ansiedade.  #saudemental #ansiedade #transtornodeansiedade #terapiaonline #errejota #psicologia #psiquiatria,"#saudemental, #ansiedade, #transtornodeansiedade, #terapiaonline, #errejota, #psicologia, #psiquiatria"
119,2021-01-08,"Agende sua sessão online.💻A terapia online é uma sessão de terapia por vídeo-chamada, possível para todos que tenham conexão com internet.  Me chama no WhatsApp (49) 99934-6734 e agende sua sessão online hoje mesmo.😉 #psicologiacomamor #psicologiacomportamental #terapiaonline","#psicologiacomamor, #psicologiacomportamental, #terapiaonline"
120,2021-01-08,Saúde mental precária e com dificuldades emocionais?! Te entendo!   Precisa de #psicólogo? #Psicologia #Psicoterapia #TerapiaOnline #Psicanálise   ✳️ DM aberta - ON ✳️,"#psicólogo, #Psicologia, #Psicoterapia, #TerapiaOnline, #Psicanálise"
131,2020-12-24,"Que encontremos inspiração e forças para vivermos esses últimos dias do ano, cuidando com uso de máscaras e distanciamento social, para chegarmos com saúde e vivenciarmos esse novo ano que vem.  Boas festas!  #psicologia #terapiaonline #boasfestas #feliznatal #gratidão  #gracias","#psicologia, #terapiaonline, #boasfestas, #feliznatal, #gratidão, #gracias"
147,2020-11-23,"Sem o desapego do ninho, condenamos as asas à paralisia.   Imagine nascer para ir e morrer sem (se) conhecer.   Ser para o que se é. E nada mais. Nem menos. Voemos. . .  #psicologia #psicologaemcuiaba #psicologabrasil #ansiedadade #terapiaonline #psicologiaonline","#psicologia, #psicologaemcuiaba, #psicologabrasil, #ansiedadade, #terapiaonline, #psicologiaonline"
160,2020-11-20,"A terapia não se resume apenas ao que acontece na sessão, mas também no que você faz DEPOIS da sessão. #psicologia #terapiaonline","#psicologia, #terapiaonline"
164,2020-11-19,bora ser feliz???? Mas é a partir de hoje....viu a partir de agora ....123.... Valendo.... Vamos tentar????? Texto Autoria: Ananda Bichara. #vidareflexiva #viverbem #terapiaintegrativa #terapiaonline #textos #saudemental #saudeemocional #felicidade #forçadevontade #fé #focoforça,"#vidareflexiva, #viverbem, #terapiaintegrativa, #terapiaonline, #textos, #saudemental, #saudeemocional, #felicidade, #forçadevontade, #fé, #focoforça"
170,2020-11-11,@maisaaaww kkkkkkkkkkkkkkkkk maisa vc me fez rir 🌹❤️🍃🍃🍃 obrigado fofa #terapiaonline,#terapiaonline
176,2020-11-10,""" Pessoas Fortes, raramente, tiveram passado Fácil ""  Psicóloga Elizandra Nascimento ⚘ #terapiaonline #façaterapia","#terapiaonline, #façaterapia"
179,2020-11-09,@bokutonaro affs sinto q perdi a essência humorista parei no tempo nao me atualizo dos memes da galera jovem ! #terapiaonline,#terapiaonline
188,2020-11-03,"Realizei a primeira sessão de psicoterapia síncrona via mensagens no WhatsApp e, geeeente, o trem funciona mesmo #terapiaonline #psicoterapiaonline #psicologoonline","#terapiaonline, #psicoterapiaonline, #psicologoonline"
199,2020-10-21,"O medo e a dor são paralisantes. A cura está no movimento. Mas, se você não está conseguindo se colocar em movimento, procure ajuda psicológica.   #terapiaonline #psicoterapia","#terapiaonline, #psicoterapia"
200,2020-10-20,"""Quem olha para fora sonha, quem olha para dentro desperta"" Carl Jung Que possamos buscar este despertar com autoconhecimento + transformação. @luizjustopsi #autoconhecimento #transformação #psicologia #terapiaonline","#autoconhecimento, #transformação, #psicologia, #terapiaonline"
205,2020-10-14,"Essa ansiedade antes do: ""podemos começar?"" da psicóloga nunca passa, né? #terapiaonline",#terapiaonline
222,2020-10-03,"""Compreender &amp; Cuidar para Transcender."" . . . . #vidas #pessoas #sensibilidade #empatia #autoconhecimento #autorespeito #equilibrio #terapiaonline #terapiaznsp","#vidas, #pessoas, #sensibilidade, #empatia, #autoconhecimento, #autorespeito, #equilibrio, #terapiaonline, #terapiaznsp"
227,2020-10-02,"“Não há um modelo a ser seguido para alcançar a felicidade."" - Bert Hellinger  Terapias Online: Constelação Sistêmica, Thetahealing, Reiki e Coaching. Agendamentos (11) 99178-3258  #terapias #silviajara #terapiassp #terapiasenergeticas #terapiaonline #thetahealing","#terapias, #silviajara, #terapiassp, #terapiasenergeticas, #terapiaonline, #thetahealing"
239,2020-09-29,Dizer NÃO em algumas situações é dizer SIM pra você ! Isso é autocuidado em ação! #autocuidado #limites #terapiaonline #Psicologia,"#autocuidado, #limites, #terapiaonline, #Psicologia"
246,2020-09-21,É preferível estar sozinha do que em uma relação infeliz por medo da solidão. Não ter um relacionamento não significa que você fracassou! Fracasso é permanecer infeliz só pelo medo do que os outros vão falar.   #relacionamentos #terapiaonline #solteira,"#relacionamentos, #terapiaonline, #solteira"
275,2020-09-03,"Você já teve a sensação de ser escutado, sem nenhum julgamento ?   #saudemental #psicologia #terapia #saudemental  #terapiaonline #cuidese #amese #psicologa #expandir #voelivremente #voealto #setembroamarelo #autocuidado  #prevenção","#saudemental, #psicologia, #terapia, #saudemental, #terapiaonline, #cuidese, #amese, #psicologa, #expandir, #voelivremente, #voealto, #setembroamarelo, #autocuidado, #prevenção"
277,2020-09-02,"Decepção amorosa é ruim, mas você já criou expectativa em uma comida e ela não tava tão boa?! Isso que mata! 😅  #ludsincera #psicologaonline #terapiaonline","#ludsincera, #psicologaonline, #terapiaonline"
281,2020-08-29,"o melhor presente que você pode dar a alguém é o seu tempo, sua atenção, seu amor e seu interesse  #terapia #terapiaonline #relacionamento #amor #terapiaadistancia","#terapia, #terapiaonline, #relacionamento, #amor, #terapiaadistancia"
293,2020-08-23,"O PAI TÁ OFF..., mas o Psicólogo aqui está online! 🙏🏼  #TerapiaOnline #FaçaTerapia","#TerapiaOnline, #FaçaTerapia"
306,2020-08-18,"Terapeuta Especialista em vítimas de abuso sexual, relacionamentos abusivo e baixa autoestima. Técnica: EFT Atendimento on-line Agende uma consultoria gratuita pelo WhatsApp  21980898626 #terapiaholistica #alternativa #terapiaonline #terapiaemocional","#terapiaholistica, #alternativa, #terapiaonline, #terapiaemocional"
312,2020-08-15,"É tão grande o sortimento de terapeutas sem formação compatível com o desafio da clínica em saúde mental que eu quase (veja bem, QUASE) acho injusto as críticas focarem apenas os côxis  #psicologia #psicoterapia #terapiaonline #tatuapé #façaterapia #psicologo #rodrigogiannangelo","#psicologia, #psicoterapia, #terapiaonline, #tatuapé, #façaterapia, #psicologo, #rodrigogiannangelo"
315,2020-08-13,@Labelledejourl eu queria acreditar nisso #terapiaonline,#terapiaonline
339,2020-08-03,"Quando as intenções são claras, a tomada de decisão se torna mais autêntica. É necessário olhar para além do que está sendo dito, é necessário pensar nas possíveis consequências de cada passo dado 🖤 #simonelimapsi #psicologaemfortaleza #terapiaonline #psicologia","#simonelimapsi, #psicologaemfortaleza, #terapiaonline, #psicologia"
350,2020-07-28,"Se propor a se auto conhecer, é o maior ato de coragem da humanidade.   #Psicologia #terapiaonline #cuiaba #mt #campogrande #ms #SantaCatarina #Brasil","#Psicologia, #terapiaonline, #cuiaba, #mt, #campogrande, #ms, #SantaCatarina, #Brasil"
357,2020-07-24,E aí que eu resolvi abrir meu final de semana pra cumprir os atendimentos que não foram possíveis e minhas pacientes: “eu já tava com saudade” aahhh elas não imaginam como eu fico boba ouvindo isso! 🥺🥺🥺🥺   #terapia #terapiaonline #psicologiaonline #psicologaonline #psicologia,"#terapia, #terapiaonline, #psicologiaonline, #psicologaonline, #psicologia"
360,2020-07-23,"Olá existentes!   As vezes vejo muita gente pedindo ajuda via twitter.   Me disponibilizo para tirar dúvidas sobre terapia, inclusive sobre formato online.   Você sabia que é possível fazer combinados com seu terapeuta para garantir o sigilo?  #terapia #terapiaonline #duvidas","#terapia, #terapiaonline, #duvidas"
408,2020-07-19,Nunca venda terapia.  #marketing #etica #terapiaonline,"#marketing, #etica, #terapiaonline"
463,2020-06-26,"As pessoas estão com medo, preocupadas, ansiando como nunca pela manifestação dos filhos de Deus. Estejamos cheios do Espírito Santo e atentos para servi-los 🔥 #terapia #terapeuta #terapeutarj #bispaana #escritora #terapiaonline","#terapia, #terapeuta, #terapeutarj, #bispaana, #escritora, #terapiaonline"
472,2020-06-23,"Quando a gnt começa a mudar incomoda as pessoas, né gnt. #terapiaonline",#terapiaonline
482,2020-06-17,Estamos realizando os nossos atendimentos nessa modalidade!  Os resultados são muito positivos e nós estamos prontas para te atender da melhor forma também!  #estamosjuntos #terapiaonline,"#estamosjuntos, #terapiaonline"
502,2020-06-11,"""Espelho, espelho meu, quem é esse estranho? Não sou eu."" A pessoa com transtorno alimentar tem uma visão distorcida do próprio corpo e não consegue ver o que o espelho mostra.#anorexia #Psicologia #psicoterapia  #terapiaonline","#anorexia, #Psicologia, #psicoterapia, #terapiaonline"
523,2020-06-07,Que o Amor faça morada na sua vida. 💞 . Com carinho.  Psi Cíntia Nigro 💁🏻‍♀️CRP 08/10019 💎𝕾𝖊𝖒𝖕𝖗𝖊 𝖍á 𝖕𝖗𝖊𝖈𝖎𝖔𝖘𝖎𝖉𝖆𝖉𝖊𝖘 𝖉𝖊𝖓𝖙𝖗𝖔 𝖉𝖊 𝖈a𝖉𝖆 𝖘𝖊𝖗. 🌐 link na bio . #psicintianigro #preciosidadespsi #dicaspreciosidadespsi #psicologia #terapiaonline,"#psicintianigro, #preciosidadespsi, #dicaspreciosidadespsi, #psicologia, #terapiaonline"
534,2020-06-04,"Aproximar-se de uma pessoa, em qualquer relacionamento que seja, implica em riscos. Mas isso nem sempre significa que você será ou sairá magoado. 😉 #relacionamento #casamento #terapiaonline #terapia #psicologia","#relacionamento, #casamento, #terapiaonline, #terapia, #psicologia"
535,2020-06-04,"Você realmente está comprometida consigo mesma?  Você realmente se ama?  Você está pronta a dispor um valor (às vezes até irrisório) para trazer a cura da terapia para sua vida?  Quando a gente quer dá um jeito, quando não, inventa uma desculpa.  #chegadedesculpa #terapiaonline","#chegadedesculpa, #terapiaonline"
540,2020-05-31,"É que nossa alegria incomoda a infelicidade alheia! Voi la!  E tem quem perca tempo com vingança! 😁 Eu não sou todo mundo! #BomDia #Domingou 🥰💞🌻♻️🎵📚📝🌷🌅🏞️📷 . . Caso precise de apoio #TerapiaOnline, link no perfil. #FotoeTerapia #Psycoterapeuta #Terapia #AnjinhaMa #Poesia","#BomDia, #Domingou, #TerapiaOnline, #FotoeTerapia, #Psycoterapeuta, #Terapia, #AnjinhaMa, #Poesia"
543,2020-05-29,A nossa saúde mental agradece quando sabemos a hora de parar.   #psicologia #terapia #terapiaonline #ansiedade #acalmandoamente,"#psicologia, #terapia, #terapiaonline, #ansiedade, #acalmandoamente"
550,2020-05-27,"Validar emoções e reconheçer o que está sentindo: tristeza, frustração para identificar cada emoção na sua experiência de ter perdido o emprego . #terapiaonline #saudemental #desemprego #Covid_19  #gestaoemocional","#terapiaonline, #saudemental, #desemprego, #Covid_19, #gestaoemocional"
552,2020-05-27,me lembrei de buscar o atendimento remoto porque sem terapia nessa quarentena eu não consigo mais existir alguém que usa #hapvida já usou esse serviço? o que acharam? #hapvidasaude #terapia #terapiaonline #webterapia,"#hapvida, #hapvidasaude, #terapia, #terapiaonline, #webterapia"
556,2020-05-25,Coloque esse lembrete: agendar terapia. #terapiaonline,#terapiaonline
587,2020-05-05,Tô com o coração leve depois da terapia de hoje! Como é importante cuidar da nossa saúde mental.   #TerapiaOnline,#TerapiaOnline
588,2020-05-05,"Na verdade não quero saber a opinião de ninguém sobre mim, tenho medo de críticas e desaprovação #terapiaonline",#terapiaonline
621,2020-04-24,Não posso jamais concordar com um Presidente da República que ignora a Ciência e despreza a Psicologia. #psicólogomachado  #amor #vida #casais #terapia #filhos  #terapiaonline #psicoclique #isolamentosocial,"#psicólogomachado, #amor, #vida, #casais, #terapia, #filhos, #terapiaonline, #psicoclique, #isolamentosocial"
633,2020-04-20,PSICOTERAPIA ONLINE Agendamento: 81 9.99929865  #Terapiaonline #psicoterapia #Psicologia #coronavirus #COVID19 #depressão #ansiedade #isolamentosocial #puerpério #maternidade #maeschefedefamilia #maesolo,"#Terapiaonline, #psicoterapia, #Psicologia, #coronavirus, #COVID19, #depressão, #ansiedade, #isolamentosocial, #puerpério, #maternidade, #maeschefedefamilia, #maesolo"
665,2020-04-05,@jorgeemateus O que aconteceu ontem? A busca por terapia online aqui aumentou 1500%... #terapiaonline #mentalehipnoterapia,"#terapiaonline, #mentalehipnoterapia"
666,2020-04-04,Reflexão do dia: Querer é poder é uma máxima pouco poderosa se confrontada com o poder do querer.  #reflexaododia #frasedodia #saudemental #autoconhecimento #terapiaonline #psicóloga #psicoterapia #psicanalista #terapia #inteligenciaemocional #covid19 #quarentena,"#reflexaododia, #frasedodia, #saudemental, #autoconhecimento, #terapiaonline, #psicóloga, #psicoterapia, #psicanalista, #terapia, #inteligenciaemocional, #covid19, #quarentena"
667,2020-04-04,"Nem sempre temos que acertar e vencer nesta vida. Às vezes errar e perder faz parte e também às vezes, significa muito mais para nós estas perdas e erros. Nós quem escolhemos como carregamos essas “coisas” em nossas vidas: como pesos ou como degraus. #terapiaonline",#terapiaonline
676,2020-03-31,Os dias vem e vão. E alguns nos trazem monstros internos. Mas não deixe que o dominem. Você é mais forte. Você é capaz. Gratidão   #perseverança #competencia #autosuficiente #amorproprio #sombraeluz #monstros #sejaluz #força #terapiaonline,"#perseverança, #competencia, #autosuficiente, #amorproprio, #sombraeluz, #monstros, #sejaluz, #força, #terapiaonline"
707,2020-03-20,"Todos os atendimentos de hoje foram online. Homeoffice mesmo. Costumava atender online do consultório, mas hoje fiz minha parte e não saí de casa. Vamos combater esse vírus com nossa responsabilidade! #Covid_19 #CoronavirusPlantao #coronavirus #terapiaonline #terapia","#Covid_19, #CoronavirusPlantao, #coronavirus, #terapiaonline, #terapia"
708,2020-03-20,Graças a Deus que terapia tem como fazer por vídeo   . . . #terapiaonline #saudementalnaquarentena,"#terapiaonline, #saudementalnaquarentena"
721,2020-03-17,"@g1poparte Estou atendendo todos os pacientes, casais e familia online. Desde ontem. Enviei o cominicado na sexta. Já atendia alguns antes pq sou psico por Brasil e Portugal, mas agora todos. #terapiaonline #terapiaindividual #terapiadecasal #terapiadefamilia Bom momento pra começar!","#terapiaonline, #terapiaindividual, #terapiadecasal, #terapiadefamilia"
723,2020-03-17,"Pessoal, eu sou psicóloga, CRP 05/54711, e estou disponibilizando atendimentos online gratuitos pra quem está em casa sem trabalhar! Podem me divulgar pra quem precisa chamar no whatsapp (21) 99452 6835  #quarentena #perguntacorona #coronavirus #fiqueemcasa #terapiaonline","#quarentena, #perguntacorona, #coronavirus, #fiqueemcasa, #terapiaonline"
726,2020-03-16,"Pense positivo Experimente mudar o foco: ao invés de pensar nas coisas que você não consegue fazer, valorize suas conquistas e realizações. Assim, quando se sentir incapaz, lembre-se de seus triunfos e progressos, se enaltecendo e reconhecendo suas qualidades. #terapiaonline #psi","#terapiaonline, #psi"
754,2020-02-24,Pega leve com você mesmo!!! É possível evoluirmos com muito bom humor e leveza viu?  Eu mesma quase sempre incluo o #rockwater para eu tomar #floraldebach #bemestar #terapiaonline #autoconhecimento #autocura #saude #terapiasintegrativas #terapiascomplementares #terapiafloral,"#rockwater, #floraldebach, #bemestar, #terapiaonline, #autoconhecimento, #autocura, #saude, #terapiasintegrativas, #terapiascomplementares, #terapiafloral"
768,2020-02-13,A pessoa que é imatura emocionalmente só descobre o que deseja quando alguém que ela admira manifesta esse desejo.  #terapia #constelacaofamiliar #berthellinger #jung #terapiaonline #terapiasistemica,"#terapia, #constelacaofamiliar, #berthellinger, #jung, #terapiaonline, #terapiasistemica"
793,2019-11-05,Acho que vou fazer terapia no lugar dos meus clientes. Quando eles souberem meus problemas vão sair curados🤦🏻‍♀️🙄 #goodvibes #terapiaonline #fallowtrick #desenvolvimentopessoal #ktmarketingpessoal,"#goodvibes, #terapiaonline, #fallowtrick, #desenvolvimentopessoal, #ktmarketingpessoal"
799,2019-09-03,"Maravilhoso achado na biblioteca pública do município de onde vivo aqui nas Ilhas Canárias. Estou consciente e respeito as demais culturas, mas pra mim são sinais como estes que me fazem crer em uma sociedade mais tolerante no futuro. #terapiaonline: me siento agradecido",#terapiaonline
824,2019-06-12,Todo ponto de vista é a vista de um ponto. #GestaltTerapia  Como está o seu ponto de vista?  Faça #Psicoterapia Pode ser #terapiaonline #PsicólogaRitaLorenzzoni #RitaLorenzzoniPsicóloga,"#GestaltTerapia, #Psicoterapia, #terapiaonline, #PsicólogaRitaLorenzzoni, #RitaLorenzzoniPsicóloga"
830,2019-06-04,Que emoção em olhar os dados de utilização do FalaFreud  #falafreud #terapiaonline #4cantosdomundofazendoterapia,"#falafreud, #terapiaonline, #4cantosdomundofazendoterapia"
840,2019-05-13,@brauhardt O mesmo que me impede de voltar pra terapia. O motivo pelo qual eu preciso dela. Mas já vivo o dia todo em call... mais 50min não é nada demais. #terapiaonline @vittude,#terapiaonline
895,2019-01-14,"Você já fez terapia on line?  Rotina atarefada, pouco tempo mas tem.a necessidades de conversar com um terapeuta?  Em breve : Divã de bolso.. um aplicativo acessível, prático e eficaz #terapiaonline #divadebolso #danimaqruespsic","#terapiaonline, #divadebolso, #danimaqruespsic"
978,2018-11-06,"Emoções positivas, autoconhecimento e satisfação com a vida. FAÇA TERAPIA 💛  #PsicologoOnline #TerapiaOnline #WhatsApp #Skype #PsiBrunaCoelho","#PsicologoOnline, #TerapiaOnline, #WhatsApp, #Skype, #PsiBrunaCoelho"
1183,2018-06-06,Necesito reflotar... #terapiaonline,#terapiaonline
1516,2018-02-28,Um sentimento para aflorar o coração e despertar a mente...? #vamisbrincar #terapiaonline,"#vamisbrincar, #terapiaonline"
1659,2018-01-10,#www.laraferreiro.com #pidetucita #laraferreiro #laraferreiropsicologa #la_psicologa_amor #terapiapsicologica #terapiaenmadrid #terapiamadrid #terapiaonline #relacionessociales #psicologia #psicologamadrid #psicologiaenmadrid #psicologiamadrid #psicologalaraferreiro,"#www, #pidetucita, #laraferreiro, #laraferreiropsicologa, #la_psicologa_amor, #terapiapsicologica, #terapiaenmadrid, #terapiamadrid, #terapiaonline, #relacionessociales, #psicologia, #psicologamadrid, #psicologiaenmadrid, #psicologiamadrid, #psicologalaraferreiro"
1980,2017-05-27,"Toda vez que me despeço por escrito com ""beijo"" ou emoji equivalente, eu falo ""beijo"" em voz alta. Tem tratamento pra isso? #terapiaonline",#terapiaonline
2412,2014-11-24,@evertongualbert um filósofo aí disse que o segredo da eficiência é a persistência. O Sr tem sido persistente o suficiente? #terapiaonline,#terapiaonline
2418,2014-09-17,Ahora tbm #terapiaonline #consultapsicologica en skype @psychoplena_rm o vía email! #consultapsicologicaonline,"#terapiaonline, #consultapsicologica, #consultapsicologicaonline"
2425,2014-08-12,#ConfessionarioDaPri Estou sem money para #terapiaOnline apelei para a #astrologia para saber o que eu faço. #PriPerdida #PriDesorientada,"#ConfessionarioDaPri, #terapiaOnline, #astrologia, #PriPerdida, #PriDesorientada"
