,date,tweet,hashtags
22,2019-09-17,Linha de prevenção ao suicídio:  0800-273-8255 Ou 188 #SetembroAmarelo ✨ #Digasimavida #Diganaoadepressao #peçaajuda 🖐️❤💛  Ajudem a divulgar!,"#SetembroAmarelo, #Digasimavida, #Diganaoadepressao, #peçaajuda"
23,2019-09-14,"Ajude , Esse Mini Texto Eu Acredito Quê Deus Permiti Pessoas Do Bem Quê Amam A Deus Acima De Tudo Que Possa Ajude Outras Pessoas. Ajude E Ame O Proximo  #DigaNaoADepressão",#DigaNaoADepressão
24,2019-09-08,"Galera Depressão não está com nada , sei que não é bobeira e drama  tbm não . então quem quiser conversar ou desabafar estou aqui galera  vamos juntos por essa causa . não se matem . #DiganãoaDepressão #SetembroAmarelo  #vamosconversar  #juntosnessacausa","#DiganãoaDepressão, #SetembroAmarelo, #vamosconversar, #juntosnessacausa"
25,2019-09-02,"Setembro amarelo #diganãoadepressão, depressão é doença e não frescura.",#diganãoadepressão
26,2019-08-27,"Talvez seria bem mais fácil se a minha cor de pele fosse branca, meu cabelo bom e tivesse nascido rica. #porummundomaisbonito #porumabraco #diganaoadepressao","#porummundomaisbonito, #porumabraco, #diganaoadepressao"
28,2019-07-20,"#Diganãoadepressão A melhor maneira de você vencer uma doença silenciosa como a depressão, é sendo você mesmo, e não escondendo ela de ninguém. A vida é maravilhosa, mas as vezes dá um vazio, que só Deus pode preencher.",#Diganãoadepressão
29,2019-07-19,"Gente, eu to chocada, mais uma menina vítima dessa doença?!?!?!  #DigaNÃOadepressão",#DigaNÃOadepressão
30,2019-07-16,"Veio aqui deixar Meus Sentimentos a Família da Blogueira que se suicidou ontem.  Gente, só quem sofreu depressão sabe o quando a pessoa sofre. É lamentável issoh o que está acontecendo, em vez de ajudar a pessoa não, julgam ela(e), issoh machuca.  #DigaNãoADepressão.",#DigaNãoADepressão
32,2019-06-13,"Depressão é uma doença muito séria, as pessoas precisam se  CONSCIENTIZAR e entender a gravidade que tem e os danos que ela pode causar... #DigaNãoADepressão",#DigaNãoADepressão
34,2019-05-21,"@Saah10313625 Forte:(mas sei que vc é todas as pessoas que passam por isso vão superar sei que não posso criticar pois nunca passei por isso mas tenho amigos, familiares que já passaram #amemasimesmo vcs são incríveis não importa o que os outros falam importa o que vc pensa #diganaoadepressao","#amemasimesmo, #diganaoadepressao"
37,2019-05-02,"Eu estou aqui caso precise desabafar,  caso precise conversar, irei fazer de tudo pra te deixar melhor,  com palavras ,concelhos... Mas por favor não tire sua vida essa não é sua única opção.. Jesus te ama ❤😭 #DigaNÃoAoSUICIDIO  #DigaNÃoADEPRESSÃO","#DigaNÃoAoSUICIDIO, #DigaNÃoADEPRESSÃO"
38,2019-04-27,"Aceite que você está doente e precisa de ajuda, esse é o primeiro passo para a cura #diganaoadepressao",#diganaoadepressao
39,2019-04-23,Estou disponível para todas as pessoas que estão afim de desabafar.💓  #DIGANÃOADEPRESSÃO,#DIGANÃOADEPRESSÃO
40,2019-03-22,"Pensar demais pode causar depressão, pois a mente cria problemas que ainda não existem. 😢😢    #DigaNãoADepressão",#DigaNãoADepressão
41,2019-02-15,"Booooommm dia , quando a tristeza bater na porta, abra um belo sorriso e diga: desculpa , mais hoje a felicidade chegou primeiro!! Que seja assim todos os dias #diganaoadepressao #naopermita","#diganaoadepressao, #naopermita"
42,2019-01-06,"Gente, a vida é difícil mas condomínio nos passa todos os desafios poxa rs  #diganãoadepressão",#diganãoadepressão
43,2018-12-23,"As pessoas não têm um pingo de amor ao próximo , não levanta . Aí depois vai pra Hashtag fazer campanha #Diganaoadepressao",#Diganaoadepressao
44,2018-12-06,Mais forte do que sua dor tem que ser a sua vontade de ser feliz. #Diganaoadepressao #sorria,"#Diganaoadepressao, #sorria"
45,2018-11-27,"No dia que eu tentei suicídio ouvir meu pai dizendo "" Não faça isso,você consegue superar tudo isso,seja forte "" foi como se eu tivesse ouvido a própria voz de Deus falando isso cmg 😭❤   #AMorteNãoÉASolução #DigaNãoADepressão  #Viva","#AMorteNãoÉASolução, #DigaNãoADepressão, #Viva"
46,2018-11-26,"Depressão é causada por mentes vazias, solitárias, e por desamor... Pois não permita que a sua mente seja mas forte que você, não permita que o medo de viver uma nova etapa de vida, te torne inconveniente!  #diganaoaDepressão!",#diganaoaDepressão
47,2018-11-05,A depressão é real!😔 Gostaria de ver cinco dos meus amigos postar esta mensagem(não compartilhar) para mostrar que você estará sempre lá se eu precisar conversar.  Acho que sei quem o fará.😕 #copiei #campanha #diganaoadepressao #vamosajudaroproximo,"#copiei, #campanha, #diganaoadepressao, #vamosajudaroproximo"
48,2018-10-25,"Álvaro um menino novo, bonito, cheio de vida, que todos admiram, tem uma menina linda que ama ele, pois sofre de depressão, essa doença nao tem cara, idade !!! #DigaNaoADepressao #DigaNaoAoSuicidio #MalhaçãoVidasBrasileiras","#DigaNaoADepressao, #DigaNaoAoSuicidio, #MalhaçãoVidasBrasileiras"
51,2018-09-03,( Continuação) Ter maus pensamentos e perder a vontade de viver é doloroso Sentir a vida passar enquanto a sua esta parada é cruel. Viver trancado dentro de si é viver em meio a sombras. Cansar de viver e passar apenas a existir. 💛pedir ajuda não é vergonha #diganãoadepressão,#diganãoadepressão
53,2018-08-14,"eu já tenho é horrivel, mas estou me recuperando. O que me dói e que 2 amigos meus estão com depressão e ambos tentaram suicidio. Ajudem. Conversem. Procure ajuda, a depressão e o suicidio estão se tornando o mal do século, n deixem mais vidas se perderem.  #diganaoadepressao",#diganaoadepressao
56,2018-04-26,(não compartilhar). A tentativa é de demonstrar que sempre haverá alguém para ouvi-lo. #DigaNãoADepressão #DigaNãoAoSuicídio #SaúdeMental ❤,"#DigaNãoADepressão, #DigaNãoAoSuicídio, #SaúdeMental"
57,2018-02-28,“Tudo é possível ao que Crê!” #DepressãoTemSaída #digaNãoADepressão #tenhaFé🕊,"#DepressãoTemSaída, #digaNãoADepressão, #tenhaFé"
60,2018-02-22,Deus sara as feridas!  #depressãoTemSaída #digaNãoADepressão #DeusPodeMudarAHistóriaDaSuaVida🕊,"#depressãoTemSaída, #digaNãoADepressão, #DeusPodeMudarAHistóriaDaSuaVida"
61,2018-02-22,#digaNãoADepressão  #DepressãoTemSaída  Acredite Deus é tudo que falta na  sua vida..,"#digaNãoADepressão, #DepressãoTemSaída"
66,2018-02-22,"Nao deixe isso acabar com voce , Deus tem uma vida pra voce   #DigaNaoADepressao  #DepressãoTemSaída","#DigaNaoADepressao, #DepressãoTemSaída"
68,2017-11-05,@carlinhos_ffc @vilelaaju amor próprio é tudo. #DigaNaoADepressao,#DigaNaoADepressao
70,2017-10-02,Setembro acabou mas a campanha não!  #SetembroAmarelo  #DigaNaoAoSuicidio #DigaNaoADepressao #VoceNaoEstaSozinho #Viva #DigaSimAVida,"#SetembroAmarelo, #DigaNaoAoSuicidio, #DigaNaoADepressao, #VoceNaoEstaSozinho, #Viva, #DigaSimAVida"
71,2017-09-20,"@selaoasd @mt_silvaa @Yuri_mnc @rAlbuquerq_ #diganaoAdepressao vms tirar você dessa amigo, conte comigo",#diganaoAdepressao
72,2017-09-20,Você é linda(o)  Você é inteligente.  Você é especial.  Você é importante.  Nunca se esqueça disso.  #DigaNãoADepressão,#DigaNãoADepressão
73,2017-07-20,"Gente, estou disponibilizando meu número do whatsapp, quem quiser conversar e desabafar ...  #diganaoadepressao #amigos #naoaosuicidio","#diganaoadepressao, #amigos, #naoaosuicidio"
74,2017-04-20,"Gostei muito dessa ❤  #DigaNãoADepressão  Escreva seu nome aqui , vou te fazer vários elogios ! Ao invés de ofender uma pessoa, elogia ! ❤",#DigaNãoADepressão
75,2017-04-18,Depressao é coisa seria! Linha de prevenção ao suicídio: 0800-273-8255 #NaoABaleiaAzul #Diganãoadepressão,"#NaoABaleiaAzul, #Diganãoadepressão"
76,2017-04-18,Linha de prevenção ao suicídio: 0800-273-8255 #NaoABaleiaAzul #Diganãoadepressão,"#NaoABaleiaAzul, #Diganãoadepressão"
79,2017-01-11,"Mais uma coisa #DigaNaoADepressao chega a ser insultante, não é uma coisa para o que eu posso dizer não sabia?",#DigaNaoADepressao
81,2016-11-03,Grandes dificuldades muita das vezes  levam a depressão ... #diganãoadepressão #porumavidaleve #commenoscobranças #maisdignidadeeamor ✌,"#diganãoadepressão, #porumavidaleve, #commenoscobranças, #maisdignidadeeamor"
83,2016-09-09,"Estamos à disposição para ajudá-lo, procure-nos! #SetembroAmarelo #Diganãoaosuicídio #Diganãoàdepressão","#SetembroAmarelo, #Diganãoaosuicídio, #Diganãoàdepressão"
84,2016-08-25,"@maluucampos é uma musica bacana bem, ta no repertorio novo do bar do geraldo aos sabados! #DigaNãoADepressão",#DigaNãoADepressão
86,2016-01-28,@ohlucasmiranda  ta pesado msm hausuh #diganaoadepressão,#diganaoadepressão
87,2016-01-28,@KevelynCastro chorar com trap é pesado em #diganaoadepressão,#diganaoadepressão
90,2014-10-27,"boa noite, migos #DigaNãoADepressão #UniãoFazAForça #EstamosJuntosNessaPorVocêClarinha #ArcticMonkeysLovesYouClara 👼🌟👬👫👭💜","#DigaNãoADepressão, #UniãoFazAForça, #EstamosJuntosNessaPorVocêClarinha, #ArcticMonkeysLovesYouClara"
91,2014-04-09,@gabrielloreiro nossa nem me diga bi #DigaNaoADepressão,#DigaNaoADepressão
