,date,tweet,hashtags
19,2021-01-29,"Janeiro está terminando e com ele se encerra a campanha Janeiro Branco. Entretanto, lembre-se de que cuidar da sua saúde mental e falar sobre o assunto é importante em qualquer tempo. Cuide-se.   #AquarelaAnalytics #saudemental #JaneiroBranco","#AquarelaAnalytics, #saudemental, #JaneiroBranco"
20,2021-01-29,Em um #janeirobranco... cancelamentos! hm. 🤔,#janeirobranco
21,2021-01-29,5 passos para desacelerar no home office☺️  Repense a rotina Desconecte-se Aprecie a natureza Dê um tempo e respire Concentre-se no presente  #JaneiroBranco,#JaneiroBranco
23,2021-01-29,Faça parte!   #janeirobranco #autoconhecimento #superação #felicidade #vidaleve #leveza #alegria #saúdemental #saúde #mental #psicologia #psiquiatria #psicólogo #pactopelasaúdemental #todocuidadoconta #cuidado #eucuidodemim #Campanha #gratidão #rirdesi #propósito #gentileza,"#janeirobranco, #autoconhecimento, #superação, #felicidade, #vidaleve, #leveza, #alegria, #saúdemental, #saúde, #mental, #psicologia, #psiquiatria, #psicólogo, #pactopelasaúdemental, #todocuidadoconta, #cuidado, #eucuidodemim, #Campanha, #gratidão, #rirdesi, #propósito, #gentileza"
24,2021-01-29,"Já pensou em dedicar cinco minutos do seu dia para Deus. Meditar no silêncio da sua mente, e deixar que a paz flua e te transforme lentamente. Experimente, desligue-se de  fake news e futilidades em que somos bombardeados a maior parte do tempo. #janeirobranco #paz #equilibrio","#janeirobranco, #paz, #equilibrio"
25,2021-01-29,"É incrível ver a hipocrisia de algumas pessoas... nas redes sociais é ""#JaneiroBranco cuidem da sua saúde mental"", mas quando é um amigo que precisa de ajuda ""é frescura, é drama, não é tudo isso""... Quando percebem que não é, pode ser tarde demais, muitos já se foram por isso.",#JaneiroBranco
26,2021-01-28,Tua Saúde mental vale muito.  Cuide-se #janeirobranco #saudemental,"#janeirobranco, #saudemental"
27,2021-01-28,De cacaudequebrada p acucadequebrada só muda posição  Cuidado com a cuca por conta da mente  #janeirobranco,#janeirobranco
28,2021-01-28,"Como depressiva sei que uma frase que a gente muito usa é: Pra quê.  Como uma pergunta, mas de forma retórica:  - Pra que eu iria me arrumar? - Pra que eu preciso ser amigável? - Pra que eu marcaria um encontro? - Pra que eu... 😔  🤍 #JaneiroBranco",#JaneiroBranco
29,2021-01-28,"Estamos ansiosos para começar o programa Vida &amp; Mulher de hoje com Leila Rosa Palheta e a convidada Karen Matos, falando sobre como a transição da carreira de cobradora de van para cantora solo ajudou sua saúde mental.  #VidaeMulher #LeilaRosaPalheta #JaneiroBranco","#VidaeMulher, #LeilaRosaPalheta, #JaneiroBranco"
30,2021-01-28,Sociedade saudável é aquela que se preocupa e incentiva os cuidados com a saúde mental. #SaudeMentalImporta #JaneiroBranco #Vedacit #Diversidade&amp;Inclusão,"#SaudeMentalImporta, #JaneiroBranco, #Vedacit, #Diversidade"
32,2021-01-27,… pela saúde e agradecer por todas as #oportunidades e aprendizado que meu #trabalho me proporciona. Momentos especiais. 🙏🌅 #gratidaoModular #janeirobranco @modularcargas - Foto by @daialourenco,"#oportunidades, #trabalho, #gratidaoModular, #janeirobranco"
33,2021-01-27,Já pararam para pensar qual o verdadeiro valor de sua SAÚDE MENTAL ?  #JaneiroBranco #SaudeMental,"#JaneiroBranco, #SaudeMental"
34,2021-01-27,"A ação é fruto de projeto da Divisão Médica do TJMA, que tem como uma de suas marcas a preocupação em analisar e discutir temas de interesses da realidade socioprofissional dos servidores públicos no âmbito do Judiciário estadual. #JaneiroBranco",#JaneiroBranco
35,2021-01-27,"#JaneiroBranco: Todos os dias, cerca de 30 brasileiros se suicidam, taxa superior à das vítimas de AIDS e de diversos tipos de câncer. E para cada morte desse gênero, em média, 5 ou 6 pessoas próximas ao falecido sofrem consequências emocionais, sociais e econômicas.",#JaneiroBranco
36,2021-01-27,"O evento é em alusão ao #JaneiroBranco. Esta iniciativa é uma lei municipal (8.236, de 1º de dezembro de 2017), onde, durante o mês, são realizadas ações para a difusão dos cuidados com a saúde mental.",#JaneiroBranco
37,2021-01-27,"Saúde mental de janeiro a janeiro, porque sua mente comanda o seu corpo e quando ela não está bem, é natural que nada mais esteja. Cuide de você por completo e cuide com amor #janeirobranco #mesdasaudemental","#janeirobranco, #mesdasaudemental"
38,2021-01-26,"#ansiedade faz a gente pensa em tantas coisas ao mesmo tempo, q quando pensamos só em uma, nos assustamos. Agr msm parei pra pensar na vida, e percebi q não tô vivendo.. só existindo. #SaudeMental #JaneiroBranco #depressao","#ansiedade, #SaudeMental, #JaneiroBranco, #depressao"
39,2021-01-26,"A terapia pode te auxiliar a fazer esse grande movimento em sua vida, um movimento de autoconhecimento e de lida com essa condição, muitas vezes considerada angustiante para a existência.  #janeirobranco  #psicologia #existencialismo #solidão #solitude #saudemental #bemestar","#janeirobranco, #psicologia, #existencialismo, #solidão, #solitude, #saudemental, #bemestar"
40,2021-01-26,A mente controla o corpo. Não deixe esse cuidado passar em branco. #JaneiroBranco #Saúdemental,"#JaneiroBranco, #Saúdemental"
41,2021-01-26,"Quem cuida da mente, cuida da vida. Saiba mais sobre a programação acessando as redes sociais e o site do governo municipal. 🤍#JaneiroBranco",#JaneiroBranco
42,2021-01-26,"O estresse é um dos vilões da saúde mental,  mas com organização das tarefas, alimentação balanceada e atividades físicas, a vida fica mais leve. Precisa de ajuda? Procure o Caps mais próximo da sua casa. #Saúde #CAPS #JaneiroBranco","#Saúde, #CAPS, #JaneiroBranco"
44,2021-01-26,Já se deu conta de que esta é a última semana de janeiro? E aí? Está satisfeito(a) com o que planejou para 2021 até agora? Reveja o que você tinha como meta e faça os ajustes necessários para chegar mais feliz no final do ano. #JaneiroBranco #janeiro #2021,"#JaneiroBranco, #janeiro, #2021"
47,2021-01-26,Como seria sua rotina se o autocuidado fosse prioridade?  #saudemental #janeirobranco,"#saudemental, #janeirobranco"
48,2021-01-25,"#PraCegoVer A arte mostra uma pessoa no centro com uma cara triste e várias mãos ao seu redor com dedos positivos, a frase ""Você sabe o que é positivodade tóxica?"" em destaque. Abaixo as logos das redes sociais da Sejusc e do governo.  #janeirobranco #SejuscAM #GovAM #saudemental","#PraCegoVer, #janeirobranco, #SejuscAM, #GovAM, #saudemental"
49,2021-01-25,"Uma rotina com alimentação saudável, equilíbrio nas atividades e na companhia de quem amamos é essencial para o bem-estar.   E se você perceber que algo está diferente, converse com alguém. E não abra mão da ajuda profissional, ok? 🌻💛  #Mangabeira #JaneiroBranco","#Mangabeira, #JaneiroBranco"
51,2021-01-25,"🤍 Por isso,  pratique as dicas desse post e cuide da sua saúde mental de janeiro a janeiro.   #JaneiroBranco #SaudeMental #Cuidado #Dicas #GovernoSC","#JaneiroBranco, #SaudeMental, #Cuidado, #Dicas, #GovernoSC"
52,2021-01-25,"Os estereótipos acerca de doenças mentais impedem que as pessoas procurem ajuda. Por isso, a importância da campanha #JaneiroBranco, pois é mais que necessário combater o preconceito e priorizar os cuidados com a mente. 🤍",#JaneiroBranco
56,2021-01-23,"E aí, #VocêConheceEsseServiço? Se precisa de ajuda não deixe de entrar em contato pelo 2332-0471. #JaneiroBranco #GovRJ @DetranRJ","#VocêConheceEsseServiço, #JaneiroBranco, #GovRJ"
57,2021-01-23,"#JaneiroBranco Como podemos, efetivamente, contribuir para a melhoria da saúde mental, nossa e de quem está ao nosso redor? Antes de mais nada, sejamos todes prontos para ouvir e tardios em falar (Tg. 1:19). Saibamos sempre respeitar a dor e alegria de outre ser quem elu é.",#JaneiroBranco
58,2021-01-23,#JaneiroBranco Você sabia que o Pará registrou 2.967 internações por transtornos mentais e comportamentais de janeiro a dezembro de 2019 e 2.647 internações de janeiro a outubro de 2020 (Dados: Departamento de Informática do Sistema Único de Saúde - Datasus) ? 😞,#JaneiroBranco
59,2021-01-22,"A ideia é mobilizar as pessoas para o cuidado que vai além do físico, incentivando atitudes e atividades que proporcionem o bem-estar mental. 🌻  Você já ouviu falar no movimento? O que você tem feito para cuidar da sua mente?  #Manaira #JaneiroBranco","#Manaira, #JaneiroBranco"
61,2021-01-22,"Se formos livres por dentro, nada nos aprisionará por fora 🏳️ #janeirobranco",#janeirobranco
63,2021-01-22,A campanha #janeirobrancosgb segue até o dia 31 com muito amor e o desejo de chegar em mais pessoas. Vamos juntos? Seja voluntário ou marque alguém que vai nos ajudar a espalhar essa mensagem. #janeirobranco #janeirobranco2021 #janeirobrancosgb #janeirobrancogrupomulheresdobrasil,"#janeirobrancosgb, #janeirobranco, #janeirobranco2021, #janeirobrancosgb, #janeirobrancogrupomulheresdobrasil"
70,2021-01-21,"As pessoas agora buscam cura interna com harmonização facial? #medo Aproveitando a deixa, estamos no #janeirobranco, em alerta ao cuidado com a saúde mental. #atardeésua","#medo, #janeirobranco, #atardeésua"
71,2021-01-21,"“É um trabalho desgastante, perigoso e que exige do Oficial de Justiça muitas competências. Tem bastante cobrança e pressão. Essa sobrecarga de trabalho acaba gerando muitos adoecimentos”, frisa a psicóloga Patrícia Passos. #cuidados #saúdemental #JaneiroBranco #SindojusCE","#cuidados, #saúdemental, #JaneiroBranco, #SindojusCE"
72,2021-01-21,#JaneiroBranco cuide do seu emocional,#JaneiroBranco
73,2021-01-21,"Você é nosso convidado especial! Hoje, a partir das 10h. Prestigie!  #IFS #Entrevista #IFSTV #Audiovisual #Entrevista #Comunicação #JaneiroBranco #SaúdeMental #BemMeQuer #AtençãoAoServidor","#IFS, #Entrevista, #IFSTV, #Audiovisual, #Entrevista, #Comunicação, #JaneiroBranco, #SaúdeMental, #BemMeQuer, #AtençãoAoServidor"
78,2021-01-21,"Um tema relevante e transversal a todas as especialidades médicas, saúde mental! Ironicamente, a única instituição que lembrou do #JaneiroBranco foi o MEC. Embora o tema tratasse do estigma associado às doenças mentais, a redação do ENEM foi o que mais se aproximou do assunto.",#JaneiroBranco
80,2021-01-20,"Esses dados assustadores foram coletados em uma pesquisa realizada pelo Ibope em 2019 e mostram a importância e a urgência de se discutir o assunto, muito acertadamente escolhido como tema de redação do Enem 2020/21. (6/6)  #JaneiroBranco",#JaneiroBranco
81,2021-01-20,"O objtv é mostrar q todo mundo tem direito de cuidar do bem-estar emocional. Na verdade, esses fatores deveriam ser prioridade em nossas vidas e receberem a MESMA atenção que patologias físicas.  #janeirobranco #neuropsimari #neuropsimarianabertuani #saudemental #conscientização","#janeirobranco, #neuropsimari, #neuropsimarianabertuani, #saudemental, #conscientização"
82,2021-01-19,Sem bolsonarismo a saúde mental/emocional do país melhora significativamente. O impeachment é uma questão p além da política. Trata-se do resgate da nossa identidade humana e o restabelecimento de um propósito de vida construtivo! #JaneiroBranco,#JaneiroBranco
83,2021-01-19,"Sobre o #JaneiroBranco:  Cuidar da saúde mental não se trata apenas de fazer psicoterapia por estar em adoecimento psicológico! Se trata também de cuidar para prevenir! Você não precisa adoecer para procurar uma psicóloga! Ao contrário, você pode procura-la para não adoecer!",#JaneiroBranco
85,2021-01-19,Você sabia que o #JaneiroBranco é uma campanha criada para conscientizar a população sobre a importância de cuidar da Saúde Mental?,#JaneiroBranco
88,2021-01-19,É fato o #estigma q existe sobre as doenças mentais. Uma das consequências psicológicas para o indivíduo é a diminuição da #autoestima. Vamos aproveitar o tema da redação do #Enem2020 e o #JaneiroBranco para falar e conscientizar sobre a saúde mental! Topa?,"#estigma, #autoestima, #Enem2020, #JaneiroBranco"
89,2021-01-19,"#JaneiroBranco #amor  Você, eu, nós somos responsáveis pelas pessoas que cativamos e que estão  em nosso convívio, saiba acolher, dar carinho, use as redes sociais com responsabilidade e lembre-se  Seja gentil, pois cada pessoa que você encontra está travando uma grande batalha.","#JaneiroBranco, #amor"
90,2021-01-19,Desabafo não é terapia Amigo não é psicólogo Cerveja não é medicação Depressão não é falta de Deus Ansiedade não é frescura Suicídio não é covardia E teste de internet não é diagnóstico.  Procure um profissional. Cuide de você. #janeirobranco,#janeirobranco
91,2021-01-19,"Se custa sua Saúde Mental, é caro demais!  #saudemental #psicologoemfortaleza #psicologia #psicologo #psicoterapiaemfortaleza #psicologiafortaleza #janeirobranco #janeiro #2k21","#saudemental, #psicologoemfortaleza, #psicologia, #psicologo, #psicoterapiaemfortaleza, #psicologiafortaleza, #janeirobranco, #janeiro, #2k21"
93,2021-01-19,"Afinal, a saúde mental é importante em todos os momentos, principalmente neste pelo qual estamos passando! E, você, o que faz para cuidar da sua saúde mental? 🧡  #saúdemental #janeirobranco #inteligênciaemocional","#saúdemental, #janeirobranco, #inteligênciaemocional"
94,2021-01-19,7. Gostou? Compartilhe com mais pessoas e vamos encher as redes sociais com dicas saudáveis para nossa mente 🙂  #PortoSeguro #SaúdeMental #JaneiroBranco,"#PortoSeguro, #SaúdeMental, #JaneiroBranco"
104,2021-01-18,#enem2020 Ei vc que faz psicoterapia... Vc tem vergonha de marcar na rede social seu psicólogo e/ou a clinica?  Tema do #Enem2020. Oportuno demais. #Saúdemental  #JaneiroBranco  #psicoterapia,"#enem2020, #Enem2020, #Saúdemental, #JaneiroBranco, #psicoterapia"
105,2021-01-18,"Palavras não formam livros, e rimas não criam poemas. Ao ver alguém com deficiência, não julgue pela aparência.  #autismo #JaneiroBranco","#autismo, #JaneiroBranco"
107,2021-01-18,"Estamos no #JaneiroBranco, campanha que traz à tona os desafios enfrentados pelas pessoas que possuem síndromes, transtornos ou depressão. Não é nada fácil. Falta empatia por todos os lados. #RedaçãodoEnem","#JaneiroBranco, #RedaçãodoEnem"
109,2021-01-18,"Ao trazer esse tema, O Enem coloca em pauta uma sociedade que tem perspectiva negativa, deturpada e estereotipada em relação a saúde mental. Discutir essa questão contribui para a construção de uma cultura de saúde mental.  #redacaoenem #janeirobranco #psicologia","#redacaoenem, #janeirobranco, #psicologia"
110,2021-01-18,"Buscar formas de expressar seus sentimentos, como pintar ou escrever.  Quem cuida da mente, cuida da vida 🤍. #JaneiroBranco #SaudeMental #efcj #EstradadeFerroCamposdoJordao","#JaneiroBranco, #SaudeMental, #efcj, #EstradadeFerroCamposdoJordao"
112,2021-01-18,"Você sabe o significado da campanha #JaneiroBranco? Padre Juarez conversa com o idealizador da campanha Janeiro Branco, Leonardo Abrahão no #BenditaHora","#JaneiroBranco, #BenditaHora"
113,2021-01-18,Contatos: Caps Cirandar: 3214-6079 Caps Caminhar: 3218-7008 Caps Gutemberg Botelho:  3211-6700 Caps Davi Caspriano: 3218-5244 Pasm (Trauminha): 3218-9725 ou 3218-9727    Vamos cuidar da saúde mental! #Janeirobranco,#Janeirobranco
115,2021-01-18,Não pensem que questões de saúde mental e emocional são fingimento. São reais e estão presentes na intimidade de todos nós. Tirar o estigma associado ao adoecimento mental significa - justamente - não precisar mais fingir e poder buscar ajuda.  #janeirobranco,#janeirobranco
116,2021-01-18,@ContaratoSenado A saúde mental dos motoristas pede socorro! #JaneiroBranco 🙏🏻🇧🇷,#JaneiroBranco
117,2021-01-18,"O que você não se permite resolver em sua mente, seu corpo transforma em doença. #janeirobranco #saúdemental","#janeirobranco, #saúdemental"
118,2021-01-18,"Compartilhe com seus amigos essas dicas, cuide de si mesmo e lembre-se: você é seu maior presente. 🥰🤍#JaneiroBranco.",#JaneiroBranco
120,2021-01-18,"Saúde mental é coisa séria! E me deixa muito feliz de ver isso como tema de redação no mês da campanha #janeirobranco  Que assim seja, a cada ano mais pessoas se conscientizem disso pra que gerações futuras não desrespeitem nem menosprezem as pessoas pela sua condição de saúde",#janeirobranco
122,2021-01-17,Estou muito feliz !!! Meu vídeo sobre JANEIRO BRANCO no IG (@_milenapalma) ajudou os vestibulandos no ENEM hj 🥰🥰 #enem2021 #redacaoenem #JaneiroBranco #saudemental,"#enem2021, #redacaoenem, #JaneiroBranco, #saudemental"
123,2021-01-17,Eu tô terminando esse domingo com o coração quentinho só de pensar que o Brasil em peso parou pra falar/escrever sobre saúde mental. É isso. Saúde mental segue mudando vidas. #JaneiroBranco,#JaneiroBranco
124,2021-01-17,"Também melhorias na tecnologia 3D e muito das próteses, principalmente nas aparições não só de luzes e sim dos seres #extraterrestres, o que achei incrível 👽  #janeiro2021 #janeirobranco #january #verão #verão2021","#extraterrestres, #janeiro2021, #janeirobranco, #january, #verão, #verão2021"
125,2021-01-17,Pleno #JaneiroBranco e tuiteiros atentando contra a saúde mental  Complicado,#JaneiroBranco
126,2021-01-17,"Nunca ouvi falar em #JaneiroBranco, tô chocado. Meti um #SetembroAmarelo na redação que merdaaaa #Enem2020","#JaneiroBranco, #SetembroAmarelo, #Enem2020"
127,2021-01-17,Que bom trazer um assunto tão oportuno para uma redação ❤ #janeirobranco #saúdemental #façaterapia  #enem2021,"#janeirobranco, #saúdemental, #façaterapia, #enem2021"
128,2021-01-17,"""O estigma associado à doenças mentais na sociedade brasileira"" foi um tema magnífico para a conscientização, ou tentativa de, de quem fez o ENEM e por tabela de toda a sociedade. Em meio a campanha do #janeirobranco que busca essa conscientização! 👏🏻👏🏻👏🏻",#janeirobranco
130,2021-01-17,Um tema maravilhoso desses e eu não fiz o Enem... que triste! 😪😪  #saudemental #janeirobranco,"#saudemental, #janeirobranco"
131,2021-01-17,"Respeitem as pessoas que enfrentam doenças mentais,  Se coloque no lugar delas, e não as julguem, as ajudem no que precisar! Se a sociedade não colabora, colabore você!!! #Enem2020 #JaneiroBranco #MêsDaConscientizaçãoDaSaúdeMental","#Enem2020, #JaneiroBranco, #MêsDaConscientizaçãoDaSaúdeMental"
132,2021-01-17,@inep_oficial Pede ao Ministro da Saúde fazer uma tb ✌ #janeirobranco,#janeirobranco
133,2021-01-17,"Lembrando que esse mês é o janeiro branco, mês da promoção da saúde mental. #janeirobranco #enem2021 #saúdemental","#janeirobranco, #enem2021, #saúdemental"
134,2021-01-17,"@inep_oficial Que bom que o programa de saúde mental do SUS não foi alterado,né? #ironia #enem2021 #janeirobranco","#ironia, #enem2021, #janeirobranco"
135,2021-01-17,"Tenha o cuidado com a saúde mental como uma das suas principais metas para 2021, afinal, sem ela é possível que não consigamos cumprir as demais! #janeirobranco #saudemental","#janeirobranco, #saudemental"
136,2021-01-17,O repouso é tão importante quanto a ação... Descanse. Respeite e valorize os seus processos. 🌸  #JaneiroBranco  #Domingo #SaúdeMental,"#JaneiroBranco, #Domingo, #SaúdeMental"
138,2021-01-16,"@BadBays21 Se vc quiser conversar estarei a disposição para te ouvir, mas não faz isso. Todos aqui querem seu bem, se cuida, fica bem 🤍❤️✨  #JaneiroBranco",#JaneiroBranco
139,2021-01-16,"Há saúde mental e há doença mental.  Há uma diferença.  As pessoas adoram falar sobre dias de autocuidado, mas ficam desconfortáveis ​​ao falar sobre apagões, pensamentos suicidas, episódios maníacos etc.  Esse é o problema. 🤍 #janeirobranco 🏳",#janeirobranco
142,2021-01-15,"Não se compare. Você assim como todos nesse mundinho, é único, tem suas vivências e experiências. Os outros, são os outros, tbm tem suas vivências e experiências. #JaneiroBranco",#JaneiroBranco
145,2021-01-15,"@MariaAr82054819 @TVJustica #JaneiroBranco  É sobre isso o Twitter, saúde mental. A senhora precisa se cuidar tá.",#JaneiroBranco
147,2021-01-15,#janeirobranco é mês dedicado à saúde mental! Essa iniciativa surgiu em 2014 e a cada ano tem ganhado mais força nas redes sociais;,#janeirobranco
149,2021-01-15,Cuide da sua saúde mental 🤍  #JaneiroBranco,#JaneiroBranco
154,2021-01-14,"Converse com sua família, amigos e colegas de trabalho sobre o assunto, procure ou ofereça ajuda. O acompanhamento profissional é, será e foi a melhor arma. #janeirobranco",#janeirobranco
155,2021-01-14,"se sente bem consigo, perdeu o gosto por coisas que adorava, sente dificuldade de desligar, então busque ajuda especializada. Google não é médico, teste de internet não é diagnóstico e não vai tratar de você. Então, se cuida. Sua saúde mental tb merece atenção. #JaneiroBranco",#JaneiroBranco
157,2021-01-13,Janeiro é dedicado à saúde mental em Anápolis. Tive a honra de ser o autor da lei que institui o JANEIRO BRANCO no Município. Mês dedicado na promoção de ações educativas para preservação dos problemas voltados à mente. #saudemental #JaneiroBranco #lei #anapolis #goias #Brasil,"#saudemental, #JaneiroBranco, #lei, #anapolis, #goias, #Brasil"
158,2021-01-13,"“Quem cuida da mente, cuida vida.” #JaneiroBranco",#JaneiroBranco
159,2021-01-13,"Em tempos difíceis devemos nos conservar confiantes e entregar a Deus nossas ansiedades e preocupações. Preservar a nossa fé, esse é o melhor cuidado para a mente e para a vida! #janeirobranco #saúdemental #2021","#janeirobranco, #saúdemental, #2021"
160,2021-01-13,"🎯 Importante: Tarot não é sentença e também não é psicólogo. As cartas servem como orientação. Se vc não se sente bem consigo mesmo, tem sentimentos de culpa, baixa autoestima, busque um especialista. Não tenha vergonha de pedir ajuda. 🌻 Gratidão! #JaneiroBranco",#JaneiroBranco
164,2021-01-13,"É como eu disse na rede vizinha, empatia é pra poucos. Saúde mental importa sim! Cuidem da de vocês.   #JaneiroBranco",#JaneiroBranco
166,2021-01-13,"Estamos no #JaneiroBranco, campanha que destaca a importância da saúde mental na vida das pessoas, mas acho que isso não é um assunto atrativo por aqui. De toda forma, cuidem da sua saúde mental e afaste-se do que lhe adoece.",#JaneiroBranco
167,2021-01-13,Amigo não é psicólogo  Namorado não é psicólogo  Mãe/pai não é psicólogo Pastor não é psicólogo  Coach não é psicólogo   Parem de desmerecer a psicologia #JaneiroBranco,#JaneiroBranco
168,2021-01-12,Sobre 2021:  Que nas resoluções e metas desse ano a sua saúde mental esteja em primeiro lugar.   #JaneiroBranco,#JaneiroBranco
170,2021-01-12,"3km de caminhada ✅ E agora só um suquinho de Maracujá, orar e meditar. Um dia de cada vez e Deus em todos os dias.🙏🏼 #VencendoADepressão #VencendoOTAG #JaneiroBranco⚪","#VencendoADepressão, #VencendoOTAG, #JaneiroBranco"
171,2021-01-12,"✨A OMS classifica a saúde mental como uma condição indispensável para que uma pessoa seja feliz e tenha qualidade de vida.  Afinal, seus exames de sangue só indicam uma parte da sua saúde. 🤍  #saúdemental #autoconhecimento #amorproprio #janeirobranco #saúde #nutriçãocomamor","#saúdemental, #autoconhecimento, #amorproprio, #janeirobranco, #saúde, #nutriçãocomamor"
172,2021-01-12,"No #JaneiroBranco, mês da conscientização sobre a importância de cuidar da saúde mental, este episódio do Saúde Para Todes quer saber: o que você está fazendo para manter a mente sã?",#JaneiroBranco
173,2021-01-12,"De acordo com alguns psicólogos e psicólogas, a felicidade pode ser avaliada a partir da resposta à duas perguntas simples: 1) vc encontra sentindo em seu trabalho? 2) vc tem um bom relacionamento com as pessoas ao seu redor? #janeirobranco 🤍",#janeirobranco
175,2021-01-12,"Perguntam se já formou, se já casou, se já tem filhos... como se a vida fosse uma lista de compras, mas ninguém pergunta como vai a sua saúde mental? #JaneiroBranco",#JaneiroBranco
176,2021-01-12,Nessa sexta feira começaremos a série de lives do #JaneiroBranco lá no meu Instagram e a primeira live será sobre Como não viver em guerra com a ansiedade! Vamos?,#JaneiroBranco
178,2021-01-12,Precisamos falar sobre saúde mental. Você já cuidou da sua hoje? #JaneiroBranco,#JaneiroBranco
179,2021-01-12,"Bom dia, internet. O episódio piloto do Lupa da Mente está prestes a sair do forno. É um texto solo narrado por mim com os temas ""O sentido da vida e @janeirobranco."" Além da apresentação sobre este podcast e sua criação.""  Aguardo vcs e vamos juntos! 🤍 #JaneiroBranco",#JaneiroBranco
180,2021-01-12,"Na minha opinião, sua psicóloga é mais importante do que eu. Mime ela, encha ela de assunto, não tenha receio em compartilhar os detalhes, preencha o tempo que ela tem com você, aproveite o momento com ela e se doe, para quê o que dói um dia possa ser curado. #janeirobranco 🤍",#janeirobranco
181,2021-01-11,Em tempos de #JaneiroBranco 🤍 fica aqui o lembrete para você tirar um tempo pra cuidar da sua saúde mental. Todos precisamos de cuidado diariamente. Precisamos mudar o olhar em relação a isso!,#JaneiroBranco
183,2021-01-11,Gostaria de avisar no meu trabalho que funcionário sobrecarregado tem a saúde mental prejudicada #JaneiroBranco,#JaneiroBranco
184,2021-01-11,"Nessa pandemia: Eu tô bem sim Realidade: quase 4 dias sem tomar banho. Sim, é depressão. (E isso é algo que foge completamente do meu personagem pq amo estar limpa e cheirosa nível a pessoa sabe quando eu chego pelo perfume) Eu tô em acompanhamento médico, relaxem. #janeirobranco",#janeirobranco
